	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
atf3	3.99427120803543e-05	1.05246741989414	0.481	0	0.783875724576953
mt-co3	4.65024734466283e-05	-1.24587385467561	0.222	0.75	0.912611041390081
NAV1	4.82546530926296e-05	-0.947532580105864	0.037	0.536	0.946997566942855
fbxw7	4.85044699799105e-05	-0.986351828996392	0.852	1	0.951900223355745
uxs1	4.8826494876719e-05	-0.947532580105864	0.037	0.536	0.95821996195561
col18a1a	4.88576930097665e-05	-1.81230519941164	0.741	0.964	0.958832225316668
id1	4.90447661804115e-05	1.55496776042332	0.889	0.5	0.962503536290576
st3gal3b	5.29676533524935e-05	-0.77196101552241	0.407	1	1
phactr4b	5.74365285290475e-05	-0.947532580105864	0.148	0.679	1
rnf44	5.93593648296536e-05	-0.975013316527971	0.519	0.893	1
hsph1	6.5658765358166e-05	0.949373926930032	0.519	0.036	1
metap1d	6.76861513404814e-05	-0.618909832644494	0	0.464	1
ctnnal1	7.76090190441891e-05	-1.08997684512607	0.407	0.893	1
sox11a	8.12906442871382e-05	1.19412856911773	0.926	0.679	1
babam2	8.8104437572331e-05	-0.8142660492424	0.222	0.714	1
zeb1b	9.0297532755107e-05	-1.22109765343183	0.556	0.929	1
calr	9.03848637995651e-05	0.671377252538629	0.444	0	1
hspa8b	9.3955446689486e-05	1.07800251200127	0.444	0	1
junba	9.62282023199848e-05	0.846016542426709	0.556	0.071	1
epha2b	9.79339983641589e-05	-0.892189546262089	0.778	1	1
arhgap29a	9.991705326219e-05	-1.24709286196477	0.593	0.929	1
sox3	0.000112797343203549	1.08488889758651	0.778	0.25	1
nipblb	0.00011484109787647	-1.09192248944104	0.37	0.75	1
rcor2	0.000118963363187298	0.704544116473829	0.741	0.25	1
fgd6	0.000124320376406946	-0.715359137976831	0.333	0.821	1
tlk1b	0.00013383126463797	-0.694766509725898	0.037	0.5	1
ubtd2	0.000134446240727829	-0.725140158769417	0.037	0.5	1
sema4c	0.000138203616386621	-0.965454488103127	0.222	0.75	1
col15a1b	0.00014512268837573	-1.9870609442925	0.259	0.679	1
ncoa2	0.000145175318442636	-0.87057059829098	0.778	1	1
jun	0.000147390188219507	1.07483523292259	0.593	0.107	1
arglu1a	0.000151763030728981	-0.842835201439171	0.556	0.857	1
chsy1	0.000156240920390382	-1.18457177740671	0.778	0.929	1
il1rapl2	0.000161651731746483	-0.684498174272071	0	0.429	1
hnrnpa1a	0.000164574289138883	-0.947532580105864	0.37	0.821	1
ubald1a	0.000165623216205532	0.871895174252315	0.667	0.214	1
CABZ01080568.1	0.00017558185441501	0.833827133418795	0.593	0.107	1
ctdp1	0.000186333519800923	-0.923553717171425	0.667	0.964	1
sox13	0.000188040595177075	-1.44305999724508	0.593	0.857	1
map7d2b	0.000209828144291573	0.799701349514169	0.407	0	1
edrf1	0.000238532250351265	0.909103244722958	0.704	0.25	1
maptb	0.000248423739190446	0.900464326449086	0.519	0.071	1
dclk2a	0.000255244595401006	-0.882437551883979	0.148	0.643	1
mllt10	0.000259556651520957	-0.795529486660814	0.778	0.964	1
mt-co2	0.000274729038655047	-1.3861055938455	0.148	0.643	1
ptmaa	0.000279503127616731	0.967578522307623	0.667	0.25	1
qars1	0.000293924062214953	-0.694766509725898	0.037	0.464	1
fam171a2a	0.000302138921156743	-0.693775987860081	0.148	0.607	1
si:dkey-28i19.1	0.000303947882117497	-0.663739614105273	0.037	0.464	1
fam107b	0.000313490474142367	-0.694766509725898	0.037	0.464	1
znf827	0.000320190322461471	-0.625604485218502	0.296	0.786	1
prdx5	0.000340392012381946	-0.584962500721156	0	0.393	1
plekhh1	0.000344155186832603	-1.04881591594305	0.444	0.857	1
bcam	0.000345053072360715	-1.19397047540896	0.481	0.821	1
arhgap21b	0.000356618512253004	-0.845652966086651	0.778	0.964	1
pif1	0.000359027318686873	-1.12338241550528	0	0.393	1
smarca2	0.000399891198270331	0.686339521096238	0.444	0.036	1
herpud1	0.000408923453780695	0.586803847545324	0.444	0.036	1
tle3b	0.000412900498241416	-1.16385048703263	0.222	0.643	1
srsf4	0.000415725360526693	-0.790807076418411	0.222	0.679	1
lmnb2	0.000430871924273727	-0.77196101552241	0.481	0.857	1
ddx5	0.000447990038883075	-0.731803889050427	0.481	0.929	1
aplp2	0.000453004535893975	-0.840617376189353	0.556	0.893	1
dmrta2	0.000458976528473029	0.567040592723894	0.37	0	1
matn3a	0.000470714767145058	0.736965594166206	0.37	0	1
ptprub	0.000488486694235408	-1.54843662469604	0.111	0.536	1
gnai1	0.000500579392543745	-0.674514085699449	0.074	0.5	1
cntfr	0.00051641664060262	-1.19300861455535	0.407	0.857	1
psmd13	0.000525912344786602	-0.581404681307967	0.074	0.5	1
zbtb2b	0.000526494993519404	-0.613113541035305	0.074	0.5	1
nr2e1	0.00052901167685689	1.22239242133645	0.63	0.214	1
psd3l	0.00054190640193172	-0.833361560186553	0.444	0.857	1
prkacbb	0.000547259342830061	-0.614957241018994	0.185	0.679	1
palld	0.00054817501836769	0.892002747700889	0.704	0.25	1
xrn1	0.000551100466611346	-0.581404681307967	0.074	0.5	1
carm1	0.0005655304984001	-0.827950964353192	0.444	0.821	1
spsb4a	0.000566132618158945	-1.53249508082702	0.407	0.714	1
fam135a	0.000573682935182991	-0.51581633968039	0.074	0.5	1
hs2st1b	0.000583263466791026	-1.19546009354945	0.185	0.571	1
xpo1b	0.000589770120879873	0.697802538594774	0.741	0.321	1
nrarpa	0.000592527336395331	0.888968687611256	0.741	0.321	1
rc3h1b	0.000609142738855865	-0.818249563160898	0.222	0.679	1
tpm4a	0.000609953826246138	1.16209191106863	0.667	0.25	1
rbm26	0.000618379501832746	-0.693775987860081	0.148	0.571	1
edc4	0.000623605040409557	-0.826226283883731	0.148	0.571	1
grb2a	0.000630658085228363	-0.92153737157292	0.037	0.429	1
mtor	0.000642467073006199	-0.634374694846234	0.222	0.714	1
mt-nd1	0.000653126418537626	-0.895065160211729	0.037	0.429	1
abi2a	0.000667414672865972	-0.675453034669064	0.185	0.607	1
fat3a	0.000668656133300501	-0.698853467249141	0.63	0.964	1
srrm1	0.000669124852965561	-0.769195338847352	0.444	0.821	1
PKN2	0.000671701645920781	-0.663739614105273	0.037	0.429	1
gpat4	0.000689957519381535	-0.599609276685558	0.037	0.429	1
plxna3	0.000710370522521232	-0.795529486660814	0.852	0.964	1
mios	0.000717152826281666	-0.478047296804644	0	0.357	1
hist1h4l.16	0.000726182410705116	0.789433014060342	0.593	0.179	1
znf362b	0.000747453698553573	-0.684498174272071	0	0.357	1
zgc:153901	0.000755748755429431	0.652859961184898	0.519	0.107	1
elavl1a	0.000762725276059196	-0.776052112161511	0.593	0.893	1
gnao1a	0.00076985741227222	-0.965020006834706	0.333	0.75	1
stag1b	0.00078148875074014	-0.660250628025393	0.259	0.714	1
puf60a	0.000784756519104351	-0.744715697106177	0.778	0.929	1
dlg5a	0.00080666440326172	-0.828888083607245	0.667	0.893	1
arid1ab	0.000809986057608561	-0.86346831531739	0.667	0.786	1
pou2f1b	0.000855574144392556	-0.8142660492424	0.185	0.607	1
mpped2a	0.000859215468108061	-1.09727969961055	0.148	0.536	1
mybbp1a	0.000897835136993642	-0.805513575233437	0.111	0.536	1
ephb4a	0.000906328622254189	-0.936036941268035	0.704	0.893	1
tjp1b	0.000926558226054018	-0.730721191032716	0.407	0.786	1
pspc1	0.000956075827212252	-0.792557920129524	0.593	0.893	1
vta1	0.000980506277543357	-0.733407774753017	0.074	0.464	1
fndc3ba	0.000983819709520929	-0.684498174272071	0.815	0.964	1
kif1b	0.000993837429504934	0.670596784550491	0.778	0.286	1
jdp2b	0.00100957664434999	0.567040592723894	0.333	0	1
pdlim1	0.00101887384400734	0.53051471669878	0.333	0	1
hist1h2a6	0.00102042891961721	0.602664502454615	0.333	0	1
chordc1a	0.00102042891961721	0.602664502454615	0.333	0	1
adgrv1	0.001047415476379	-0.758675762653176	0.926	0.964	1
rbm25b	0.00107387929321588	-0.79943394111673	0.481	0.75	1
hspa4a	0.00108352073602123	0.81980666310386	0.778	0.393	1
llgl1	0.00109013465120573	-0.947532580105864	0.481	0.786	1
rcor1	0.00110687597648503	-0.64414043665593	0.074	0.464	1
si:dkey-217l24.1	0.00111231520277095	-0.904463858213979	0.185	0.607	1
canx	0.00115410039120448	0.868042848756708	0.852	0.5	1
afdna	0.00116028665318025	-1.07091499561115	0.704	0.857	1
zgc:66472	0.00117041406777781	-0.51581633968039	0.037	0.429	1
aggf1	0.00121830850428073	-0.800691191776593	0.148	0.536	1
etf1b	0.00122050521217929	-0.684498174272071	0.556	0.821	1
tmpoa	0.00125397556997679	-0.647972298246956	0.407	0.786	1
angptl4	0.00128565523807593	0.839063781784942	0.667	0.25	1
xpo4	0.00129037685224995	-0.865070419913892	0.259	0.679	1
dph1	0.00129042622064294	-0.761119455874983	0.222	0.607	1
etv4	0.00129364724521828	-0.754887502163469	0.185	0.571	1
pabpn1	0.00132444534734253	-0.848968745622275	0.593	0.821	1
usp10	0.00134038551688242	-0.7093728429111	0.519	0.821	1
efna5a	0.00137550398130117	-1.03242147769238	0.222	0.571	1
arhgef12b	0.00137607290958727	-0.790807076418412	0.704	0.964	1
plagl2	0.00138377038598788	-0.77893297613012	0.63	0.964	1
adcy6b	0.00139106261908535	-0.725140158769417	0.037	0.393	1
pex14	0.00139617858438252	-0.713067326468841	0.074	0.464	1
actn1	0.00139947338181871	0.66913878034263	0.444	0.071	1
cltcb	0.00140590046465622	-0.708344916226438	0.185	0.643	1
