	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:ch73-193i2.2	0.000271919711767937	-0.321928094887362	0	0.25	1
sft2d1	0.000271919711767937	-0.321928094887362	0	0.25	1
pomk	0.000271919711767937	-0.321928094887362	0	0.25	1
adss2	0.000271919711767937	-0.321928094887362	0	0.25	1
ckba	0.000271919711767937	-0.584962500721156	0	0.25	1
SHLD2	0.000271919711767937	-0.321928094887362	0	0.25	1
sertad2b	0.000271919711767937	-1.32192809488736	0	0.25	1
fgf8a	0.000271919711767937	-0.321928094887362	0	0.25	1
lrrc9	0.000271919711767937	-0.584962500721156	0	0.25	1
hps1	0.000271919711767937	-0.321928094887362	0	0.25	1
LT631684.1	0.000271919711767937	-0.321928094887362	0	0.25	1
dnaaf4	0.000271919711767937	-0.584962500721156	0	0.25	1
lrriq1	0.000271919711767937	-0.584962500721156	0	0.25	1
lmo2	0.000271919711767937	-0.584962500721156	0	0.25	1
ilvbl	0.000271919711767937	-0.584962500721156	0	0.25	1
daw1	0.000271919711767937	-0.584962500721156	0	0.25	1
SHKBP1	0.000271919711767937	-0.321928094887362	0	0.25	1
ngfrb	0.000271919711767937	-0.584962500721156	0	0.25	1
si:dkey-26g8.5	0.000271919711767937	-0.321928094887362	0	0.25	1
zgc:174855	0.000271919711767937	-0.321928094887362	0	0.25	1
mtpap	0.000271919711767937	-0.321928094887362	0	0.25	1
gpam	0.000271919711767937	-0.584962500721156	0	0.25	1
dpysl4	0.000271919711767937	-0.321928094887362	0	0.25	1
oxsm	0.000271919711767937	-0.321928094887362	0	0.25	1
stm	0.000271919711767937	-1.16992500144231	0	0.25	1
psmd4a	0.000271919711767937	-0.321928094887362	0	0.25	1
cmtm8a	0.000271919711767937	-0.584962500721156	0	0.25	1
znf516	0.000271919711767937	-0.321928094887362	0	0.25	1
sall3b	0.000271919711767937	-0.584962500721156	0	0.25	1
polr3gla	0.000271919711767937	-0.321928094887362	0	0.25	1
mrps18b	0.000271919711767937	-0.321928094887362	0	0.25	1
tinagl1	0.000271919711767937	-0.321928094887362	0	0.25	1
nkd3.3	0.000271919711767937	-0.321928094887362	0	0.25	1
rad21b	0.000271919711767937	-0.321928094887362	0	0.25	1
med17	0.000271919711767937	-0.584962500721156	0	0.25	1
dhrs11b	0.000271919711767937	-0.584962500721156	0	0.25	1
plin2	0.000271919711767937	-0.584962500721156	0	0.25	1
igsf9ba	0.000271919711767937	-0.584962500721156	0	0.25	1
ttc12	0.000271919711767937	-0.584962500721156	0	0.25	1
sarm1	0.000271919711767937	-0.321928094887362	0	0.25	1
tsku	0.000271919711767937	-0.584962500721156	0	0.25	1
si:dkey-30e9.7	0.000271919711767937	-0.321928094887362	0	0.25	1
kif3b	0.000271919711767937	-0.584962500721156	0	0.25	1
ttll9	0.000271919711767937	-0.584962500721156	0	0.25	1
pard6b	0.000271919711767937	-0.321928094887362	0	0.25	1
scn8aa	0.000271919711767937	-0.321928094887362	0	0.25	1
jph2	0.000271919711767937	-0.584962500721156	0	0.25	1
st6galnac4	0.000271919711767937	-0.321928094887362	0	0.25	1
haus1	0.000271919711767937	-0.584962500721156	0	0.25	1
BX072577.1	0.000271919711767937	-0.321928094887362	0	0.25	1
yipf5	0.000271919711767937	-0.321928094887362	0	0.25	1
fezf2	0.000271919711767937	-0.321928094887362	0	0.25	1
BX537291.1	0.000271919711767937	-0.584962500721156	0	0.25	1
cyldb	0.000271919711767937	-0.321928094887362	0	0.25	1
si:dkeyp-97e7.9	0.000271919711767937	-0.584962500721156	0	0.25	1
xk	0.000271919711767937	-0.321928094887362	0	0.25	1
cntnap5l	0.000271919711767937	-0.584962500721156	0	0.25	1
chchd4a	0.000271919711767937	-0.584962500721156	0	0.25	1
si:dkey-264d12.1	0.000271919711767937	-0.321928094887362	0	0.25	1
ccdc114	0.000271919711767937	-0.584962500721156	0	0.25	1
syngr2b	0.000271919711767937	-0.584962500721156	0	0.25	1
tor4aa	0.000271919711767937	-1	0	0.25	1
plk2a	0.000271919711767937	-0.321928094887362	0	0.25	1
ca9	0.000271919711767937	-0.321928094887362	0	0.25	1
trim47	0.000271919711767937	-0.584962500721156	0	0.25	1
styxl1	0.000271919711767937	-0.321928094887362	0	0.25	1
myo18aa	0.000271919711767937	-0.321928094887362	0	0.25	1
rpgrip1	0.000271919711767937	-0.321928094887362	0	0.25	1
ccdc58	0.000271919711767937	-0.321928094887362	0	0.25	1
fam162a	0.000271919711767937	-0.321928094887362	0	0.25	1
slc51a	0.000271919711767937	-0.321928094887362	0	0.25	1
dnaaf3l	0.000271919711767937	-0.584962500721156	0	0.25	1
znf1152	0.000271919711767937	-0.321928094887362	0	0.25	1
zgc:112977	0.000271919711767937	-0.321928094887362	0	0.25	1
si:dkey-20i20.8.1	0.000271919711767937	-0.321928094887362	0	0.25	1
si:dkey-253d23.3	0.000271919711767937	-0.321928094887362	0	0.25	1
cyb561d2	0.000271919711767937	-0.321928094887362	0	0.25	1
zgc:171679	0.000271919711767937	-0.321928094887362	0	0.25	1
GRM7	0.000271919711767937	-0.321928094887362	0	0.25	1
pex6	0.000271919711767937	-0.321928094887362	0	0.25	1
mfge8b	0.000271919711767937	-0.807354922057604	0	0.25	1
znf277	0.000271919711767937	-0.584962500721156	0	0.25	1
LRRC56	0.000271919711767937	-0.584962500721156	0	0.25	1
dapk2b	0.000271919711767937	-0.584962500721156	0	0.25	1
iqub	0.000271919711767937	-0.584962500721156	0	0.25	1
megf8.1	0.000271919711767937	-0.321928094887362	0	0.25	1
mt-nd6	0.000271919711767937	-0.321928094887362	0	0.25	1
twf1b	0.000271919711767937	-0.584962500721156	0	0.25	1
si:ch211-246b8.1	0.000271919711767937	-0.321928094887362	0	0.25	1
myhz1.3	0.000271919711767937	-0.321928094887362	0	0.25	1
atp1b2b	0.000271919711767937	-0.321928094887362	0	0.25	1
rgn	0.000271919711767937	-0.807354922057604	0	0.25	1
ralyl	0.000271919711767937	-0.584962500721156	0	0.25	1
admp	0.000271919711767937	-0.321928094887362	0	0.25	1
clrn2	0.000271919711767937	-0.321928094887362	0	0.25	1
cyp27a1.4	0.000271919711767937	-0.321928094887362	0	0.25	1
spag1b	0.000271919711767937	-0.584962500721156	0	0.25	1
ccdc181	0.000271919711767937	-0.584962500721156	0	0.25	1
FO704661.1	0.000271919711767937	-0.321928094887362	0	0.25	1
ccdc162	0.000271919711767937	-0.584962500721156	0	0.25	1
pimr111	0.000271919711767937	-0.321928094887362	0	0.25	1
gabrp	0.000271919711767937	-0.584962500721156	0	0.25	1
BX890543.1	0.000271919711767937	-0.584962500721156	0	0.25	1
mgst2	0.000271919711767937	-0.321928094887362	0	0.25	1
cfap161	0.000271919711767937	-0.584962500721156	0	0.25	1
si:ch211-202c21.7	0.000271919711767937	-0.584962500721156	0	0.25	1
CABZ01046949.1	0.000271919711767937	-0.321928094887362	0	0.25	1
dclk3	0.000271919711767937	-0.321928094887362	0	0.25	1
map6b	0.000271919711767937	-0.321928094887362	0	0.25	1
si:ch73-190f9.4	0.000271919711767937	-0.321928094887362	0	0.25	1
si:busm1-57f23.1	0.000271919711767937	-0.584962500721156	0	0.25	1
ccdc169	0.000271919711767937	-0.584962500721156	0	0.25	1
ppp1r42	0.000271919711767937	-0.584962500721156	0	0.25	1
znf1157.1	0.000271919711767937	-0.321928094887362	0	0.25	1
si:dkey-253d23.11	0.000271919711767937	-0.321928094887362	0	0.25	1
metrnla	0.000280620444033892	-0.948469699359918	0.036	0.5	1
zc2hc1c	0.000280620444033892	-0.948469699359918	0.036	0.5	1
rbl1	0.000295464133211343	-1.14909149802515	0.109	0.75	1
casp8ap2	0.000295464133211343	-1.14909149802515	0.109	0.75	1
dhx32b	0.0003210559913677	-1.59915638230391	0.036	0.5	1
limd2	0.000323744060845919	-0.997088404580097	0.109	0.75	1
rangap1b	0.000343933822697639	-1.26351140866204	0.127	0.75	1
dnttip2	0.000350317352894788	-1.91886323727459	0.309	1	1
rab21	0.000355637033535419	-1.12600788491211	0.109	0.75	1
ccnyl1	0.000357819785873051	-1.50451950816584	0.109	0.75	1
hnrnpd	0.000357819785873051	-1.12600788491211	0.109	0.75	1
mns1	0.000365358100671276	-0.755824621417522	0.036	0.5	1
mlx	0.000365358100671276	-0.948469699359918	0.036	0.5	1
rpap2	0.000365358100671276	-0.923378718397088	0.036	0.5	1
wdr47a	0.000365358100671276	-0.755824621417522	0.036	0.5	1
ighmbp2	0.000365358100671276	-0.755824621417522	0.036	0.5	1
olfcg8	0.000365358100671276	-0.755824621417522	0.036	0.5	1
MYO1D	0.000365358100671276	-1.11839470080223	0.036	0.5	1
tdrkh	0.000365358100671276	-0.755824621417522	0.036	0.5	1
bicral	0.000365358100671276	-0.948469699359918	0.036	0.5	1
chrd	0.000365358100671276	-0.948469699359918	0.036	0.5	1
orc1	0.000428399969709099	-0.974004791467055	0.109	0.75	1
ppp4r2b	0.000471701063581775	-0.533432200081074	0.036	0.5	1
exosc4	0.000471701063581775	-0.533432200081074	0.036	0.5	1
diablob	0.000471701063581775	-0.533432200081074	0.036	0.5	1
bap1	0.000471701063581775	-0.533432200081074	0.036	0.5	1
tmed5	0.000475521566515726	-0.730733640454692	0.036	0.5	1
enpp5	0.000475521566515726	-0.730733640454692	0.036	0.5	1
rprd1b	0.000475521566515726	-0.730733640454692	0.036	0.5	1
nfya	0.000514837489449419	-1.34395440121736	0.109	0.75	1
si:ch211-152c2.3	0.000541546578152627	-0.706071586220422	0.036	0.5	1
dzip1	0.000556439375485526	-1.49378312342807	0.364	1	1
lrig2	0.000584774829526462	-1.13750352374993	0.309	1	1
ctnnb2	0.000625779159477767	-1.12600788491211	0.127	0.75	1
dapk3	0.000698592495452827	-0.681824039973745	0.036	0.5	1
h2az2a	0.00080561112737801	-0.951284714966972	0.127	0.75	1
txlna	0.000864345464184666	-1.50125179433192	0.145	0.75	1
mta1	0.000888115337032428	-1.06254146606871	0.273	1	1
hsp90aa1.2	0.000896272738564301	2.73039294024272	1	0	1
oga	0.0009269375084144	-0.997088404580097	0.127	0.75	1
mapk14a	0.000985998218924648	-1.25298074116987	0.255	1	1
myo1b	0.00107968500644189	-1.06254146606871	0.236	1	1
g3bp1	0.00109387281937171	-1.33069830451509	0.291	1	1
ube2d2	0.0011520284542305	-1.69389687227432	0.382	1	1
recql	0.0011725583091117	-1.56634682255381	0.145	0.75	1
sox4a	0.00118152290836999	-1.4374053123073	0.164	0.75	1
ptprn2	0.0011899025410196	-1.52897255189037	0.273	1	1
atrx	0.00122713498372766	-2.13750352374993	0.727	1	1
si:dkey-75a21.2	0.00125348229641626	-0.951284714966972	0.145	0.75	1
chd7	0.00130063819416479	-1.48019017880409	0.636	1	1
tcp11l2	0.00130214372668626	-0.923378718397088	0.055	0.5	1
atn1	0.00130214372668626	-0.923378718397088	0.055	0.5	1
fam107b	0.00130214372668626	-0.923378718397088	0.055	0.5	1
zgc:77151	0.00130214372668626	-0.923378718397088	0.055	0.5	1
unc119b	0.00130214372668626	-0.923378718397088	0.055	0.5	1
phf13	0.00130214372668626	-0.923378718397088	0.055	0.5	1
rbm22	0.00130215417136472	-1.2184235191335	0.182	0.75	1
e2f3	0.00134176105913102	-1.60591770711478	0.673	1	1
acin1a	0.00135658476127181	-1.62148837674627	0.655	1	1
trim8b	0.00136811178173582	-1.05889368905357	0.164	0.75	1
arhgef2	0.00136839956445571	-1.13750352374993	0.291	1	1
dolpp1	0.00145410654592314	-1.06864166560513	0.055	0.5	1
krt4	0.00145510837344484	-1.31005399459907	0.055	0.5	1
ssbp4	0.00157913638989407	-1.4594316186373	0.636	1	1
eda	0.00160265340865689	-1.39433659041541	0.164	0.75	1
podxl	0.00161672507836141	-1.4594316186373	0.055	0.5	1
flr	0.0016594390466252	-0.951284714966972	0.164	0.75	1
tcf3a	0.0017275107129576	-1.64671018682988	0.527	1	1
megf8	0.00177392330789129	-1.17470214170418	0.182	0.75	1
zmp:0000000711	0.00179121282710105	-0.730733640454692	0.055	0.5	1
prpsap2	0.00179121282710105	-0.730733640454692	0.055	0.5	1
fam177a1	0.00179121282710105	-1.24530681328445	0.055	0.5	1
dcaf5	0.00179121282710105	-0.730733640454692	0.055	0.5	1
dnaja2b	0.00179121282710105	-1.0933037198394	0.055	0.5	1
cyt1	0.00179121282710105	-0.730733640454692	0.055	0.5	1
ippk	0.00179121282710105	-0.730733640454692	0.055	0.5	1
lrrc61	0.00179121282710105	-0.730733640454692	0.055	0.5	1
adssl	0.0018557683690592	-0.906890595608519	0.145	0.75	1
gne	0.00186876825232668	-1.90689059560852	0.2	0.75	1
ube2d1b	0.00199711624221027	-1.13226687538379	0.164	0.75	1
mcm4	0.00200100472523382	-1.16468835307617	0.4	1	1
CR931802.4	0.00200121424368155	-0.874469117916141	0.055	0.5	1
rrm1	0.00201276261425115	-1.30562628255826	0.327	1	1
her15.1	0.00214011790167417	-1.59693514238723	0.345	1	1
rfng	0.00220014855639369	-1.48019017880409	0.2	0.75	1
slc39a14	0.00221770216658335	-0.706071586220422	0.055	0.5	1
skib	0.00221770216658335	-0.706071586220422	0.055	0.5	1
per1b	0.00227332633780422	-1.32192809488736	0.164	0.75	1
pogza	0.00227332633780422	-1.05889368905357	0.164	0.75	1
ZNF821	0.00233262021185271	-0.842760258188803	0.145	0.75	1
zgc:174314	0.00243708222336241	-0.508341219118244	0.055	0.5	1
aldoaa	0.0025174083555259	-1.01582496716168	0.182	0.75	1
ino80db	0.00261646476194487	-0.906890595608519	0.164	0.75	1
tmem35	0.00263808231883989	-1.03719861795425	0.164	0.75	1
hnrnpub	0.00273569227268169	-1.53343220008107	0.582	1	1
marcksa	0.00289084794085979	-1.13226687538379	0.2	0.75	1
si:ch73-364h19.1	0.00293858268369005	-1.83650126771712	0.2	0.75	1
efna3b	0.00295622620551983	-1.36632221424582	0.491	1	1
ntn1a	0.00301025934056077	-0.483679164883974	0.055	0.5	1
asns	0.00301025934056077	-0.483679164883974	0.055	0.5	1
nelfe	0.00301025934056077	-0.483679164883974	0.055	0.5	1
lgmn	0.00302736279624625	-1.32192809488736	0.182	0.75	1
si:dkeyp-87e7.4	0.00302736279624625	-1.05889368905357	0.182	0.75	1
sb:cb81	0.00321107365561575	-0.858527574047119	0.345	1	1
lrrc8aa	0.00322331598294914	-1.4594316186373	0.218	0.75	1
tonsl	0.00323671991250802	-0.906890595608519	0.182	0.75	1
dynll2b	0.00327398852047751	-1.13226687538379	0.164	0.75	1
tnpo3	0.00339899045050647	-1.13226687538379	0.218	0.75	1
las1l	0.00339899045050647	-1.13226687538379	0.218	0.75	1
hs6st1a	0.00340774461320735	1.94656074103854	0.964	0.5	1
atxn7	0.00349739509403488	-0.956931278108114	0.345	1	1
zgc:153115	0.00350311294949419	-1.30023302378804	0.182	0.75	1
taf7	0.00350311294949419	-1.17470214170418	0.182	0.75	1
dot1l	0.00353932582691079	-1.16244988088017	0.327	1	1
impdh1b	0.00367963935548838	-0.898716664162818	0.073	0.5	1
tp53inp1	0.00367963935548838	-0.898716664162818	0.073	0.5	1
fnbp1a	0.00367963935548838	-0.898716664162818	0.073	0.5	1
ift52	0.00367963935548838	-0.898716664162818	0.073	0.5	1
b3gat3	0.00368145454600508	-1.59915638230391	0.073	0.5	1
rarga	0.00368145454600508	-1.22064475905018	0.073	0.5	1
pbdc1	0.00369441618469562	-0.435584876682929	0.055	0.5	1
si:dkey-78p8.1	0.00374409336061728	-0.974004791467056	0.164	0.75	1
chtopa	0.00374799608936834	-1.09485918634144	0.455	1	1
atrxl	0.00399935295925382	-1.22881869049588	0.418	1	1
bcor	0.00403223518560957	-1.01582496716168	0.182	0.75	1
ssbp3b	0.00420032975269852	-1.39889007670225	0.218	0.75	1
styx	0.00431300245016591	-1.13226687538379	0.182	0.75	1
serpinh1b	0.00432818286260203	2.20049293976508	0.909	0.25	1
stat3	0.00439813575931935	2.08076101196384	0.945	0.25	1
cdk8	0.00441677707158169	-1.31187443022344	0.218	0.75	1
spag1a	0.00442127246233584	-0.874469117916141	0.073	0.5	1
sox19a	0.00442757696424242	-1.31005399459907	0.073	0.5	1
ankfy1	0.00442757696424242	-1.02054737740409	0.073	0.5	1
zgc:113263	0.00448446972100359	-1.50125179433192	0.2	0.75	1
si:dkey-67c22.2	0.00457675283877089	-1.31504170930212	0.473	1	1
tra2b	0.00461812128489645	-0.994763351633853	0.182	0.75	1
ryk	0.00471518995268706	-0.991282782898891	0.345	1	1
nova2	0.00487682497577929	1.33906332650008	1	1	1
