	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
scap	0.0625344600424946	-0.265418181965935	0.062	0.205	1
egln1b	0.0627126580190046	-0.283923650818008	0.094	0.253	1
mrtfab	0.0628499578202218	-0.26478500440875	0.219	0.422	1
cdv3	0.0630891133419171	-0.289776377063446	0.219	0.398	1
dennd2b	0.0631148686655166	-0.252991791266117	0.031	0.157	1
otx2a	0.0631339103079239	-0.375933020813161	0.219	0.398	1
plxnb1b	0.063279578811735	-0.373621496451656	0.719	0.819	1
dlg1	0.0633688818439335	-0.327416632392672	0.344	0.566	1
pnisr	0.0637075585216625	-0.330847851633838	0.5	0.663	1
paxbp1	0.0637287755299002	-0.314892628975774	0.375	0.614	1
slf1	0.0638811991803345	-0.252991791266117	0.031	0.157	1
sntb1	0.0638811991803345	-0.252991791266117	0.031	0.157	1
sobpb	0.063890960017415	-0.281006167435714	0.031	0.157	1
mfsd13a	0.0641889185280036	-0.313016562338335	0.125	0.277	1
plekhg7	0.0642349586232729	-0.385772904773649	0.125	0.277	1
cntln	0.0643947467969039	-0.448082806568996	0.438	0.566	1
FOXN2	0.0644169495342211	-0.255010958902769	0.188	0.386	1
dbn1	0.0645123568568544	-0.294811966960744	0.375	0.602	1
si:ch73-335l21.1	0.0645934471110825	-0.2688167584278	0.188	0.361	1
bcl9l	0.0646143402689067	-0.26706697647784	0.031	0.157	1
tlk1b	0.0646340958575284	-0.262390489268367	0.094	0.253	1
usp1	0.0646773112230808	-0.316838273290743	0.188	0.361	1
tnksa	0.0647099494554713	-0.306541259542851	0.656	0.759	1
naa40.1	0.0649455491244806	-0.328243036562993	0.188	0.349	1
hnrnpdl	0.0652174947314893	-0.282072855130067	0.188	0.361	1
gtf3c2	0.0653608048005232	-0.256093250807157	0.188	0.373	1
prkacbb	0.0654345673508952	-0.314259729188967	0.188	0.373	1
si:ch211-194b1.1	0.0655293133746335	0.259562213926989	0.188	0.072	1
rnf13	0.0655293133746335	0.293509545850326	0.188	0.072	1
trip10a	0.0657262489343266	-0.28587192260753	0.125	0.289	1
wdr62	0.0660097019206256	-0.339803351921141	0.312	0.494	1
arhgef10lb	0.0660609543219923	0.320591647324548	0.656	0.458	1
si:ch211-156j22.4	0.0661050030036181	-0.38395246914928	0.188	0.349	1
taf3	0.0661478759214528	-0.336100175451376	0.562	0.699	1
si:ch211-197h24.6	0.0665548287087986	-0.349853330518706	0.125	0.277	1
mark3a	0.0667054882037382	-0.310324966332069	0.156	0.313	1
gne	0.066867048053793	-0.413456463459364	0.312	0.482	1
tmsb4x	0.0669731231957771	0.324413358276956	0.75	0.578	1
