	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rnft2	0.000216505403145876	-0.415037499278844	0	0.333	1
mst1	0.000216505403145876	-0.415037499278844	0	0.333	1
lrrc6	0.000216505403145876	-0.415037499278844	0	0.333	1
thsd7ab	0.000216505403145876	-0.415037499278844	0	0.333	1
slc29a3	0.000216505403145876	-0.415037499278844	0	0.333	1
rgs7b	0.000216505403145876	-0.415037499278844	0	0.333	1
ercc2	0.000216505403145876	-0.415037499278844	0	0.333	1
hmgb3b	0.000216505403145876	-0.415037499278844	0	0.333	1
hesx1	0.000216505403145876	-0.415037499278844	0	0.333	1
vldlr	0.000216505403145876	-0.415037499278844	0	0.333	1
dhodh	0.000217908397502334	-0.53051471669878	0	0.333	1
cfap299	0.000217908397502334	-0.53051471669878	0	0.333	1
wdr66	0.000217908397502334	-0.53051471669878	0	0.333	1
cfap52	0.000217908397502334	-0.637429920615292	0	0.333	1
acox1	0.000217908397502334	-0.637429920615292	0	0.333	1
ripk1l	0.000217908397502334	-0.53051471669878	0	0.333	1
txndc12	0.000217908397502334	-0.637429920615292	0	0.333	1
nlgn4xa	0.000217908397502334	-0.637429920615292	0	0.333	1
sept10	0.000217908397502334	-0.53051471669878	0	0.333	1
zbtb34	0.000217908397502334	-0.53051471669878	0	0.333	1
anapc5	0.000217908397502334	-0.53051471669878	0	0.333	1
adam9	0.000217908397502334	-0.53051471669878	0	0.333	1
kif26ba	0.000217908397502334	-1.28950661719498	0	0.333	1
ush2a	0.000217908397502334	-0.736965594166206	0	0.333	1
pkdcca	0.000217908397502334	-0.53051471669878	0	0.333	1
zgc:110319	0.000217908397502334	-0.830074998557688	0	0.333	1
pbld2	0.000217908397502334	-0.736965594166206	0	0.333	1
tgm2l	0.000217908397502334	-0.637429920615292	0	0.333	1
cbfb	0.000217908397502334	-0.53051471669878	0	0.333	1
si:ch73-103b9.2	0.000217908397502334	-0.53051471669878	0	0.333	1
proser3	0.000217908397502334	-0.53051471669878	0	0.333	1
map3k1	0.000217908397502334	-0.53051471669878	0	0.333	1
bmpr2a	0.000218377539471505	-0.917537839808027	0	0.333	1
poglut3	0.000218377539471505	-0.736965594166206	0	0.333	1
lhfpl2b	0.000219789016127914	-0.895663340185265	0.075	0.556	1
baiap2a	0.00022137167312671	-1.18516995738025	0.075	0.556	1
si:dkey-14d8.1	0.000221846680663212	-0.494890806968059	0.025	0.444	1
myo3b	0.000221846680663212	-0.494890806968059	0.025	0.444	1
elmod3	0.000221846680663212	-0.494890806968059	0.025	0.444	1
hey1	0.000221846680663212	-0.494890806968059	0.025	0.444	1
flj11011l	0.000221846680663212	-0.494890806968059	0.025	0.444	1
ppip5k2	0.000223409426989016	-0.939009370110852	0.175	0.778	1
her4.2.1	0.000235405746516489	-1.51457317282976	0.2	0.778	1
tbrg1	0.000239256425589064	-0.599462070416271	0.05	0.556	1
fam118b	0.000242451618704076	-1.15200309344505	0.25	0.778	1
arhgef7a	0.000247348444468972	-0.736965594166206	0.15	0.778	1
gak	0.000248610560825804	-1.06085520538685	0.225	0.778	1
taok1b	0.000250237402977559	-0.75968567066629	0.025	0.444	1
rc3h1a	0.000250895293923195	-0.955605880641547	0.25	0.889	1
her4.2	0.000260916688232955	-2.00444590503119	0.3	0.778	1
adarb2	0.000273198782555894	-1.18001746961465	0.2	0.778	1
zgc:63587	0.000274694436751871	-0.939009370110852	0.2	0.778	1
copb2	0.000277882543375045	-0.895663340185265	0.075	0.556	1
soga1	0.000286810426633791	-1.15200309344505	0.125	0.667	1
actn4	0.000291085650224805	-0.990539670750934	0.575	1	1
pacsin3	0.000301666455934946	-0.567040592723894	0.025	0.444	1
dynll1	0.000303476511047336	1.4594316186373	0.75	0	1
hspa5	0.000313276200767316	1.68929916053589	0.75	0	1
si:ch211-209l18.4	0.000329485002775904	-0.460125388807382	0.025	0.444	1
ints8	0.000342181359978056	-1.22710454868577	0.75	1	1
shc1	0.000346320044724661	-0.813201179993292	0.075	0.556	1
ptp4a2a	0.000346320044724661	-0.895663340185265	0.075	0.556	1
stat3	0.000376601172645586	1.3347790133372	0.975	0.667	1
gulp1a	0.000378498452811729	-0.736965594166206	0.175	0.778	1
magi2b	0.000422470331119121	-0.830074998557688	0.425	1	1
afdna	0.000426421330384973	-1.04097178105631	0.7	1	1
poglut1	0.000427965591648921	-0.725738338742952	0.075	0.556	1
C18H11orf58	0.000427965591648921	-0.63262893435147	0.075	0.556	1
tsnaxip1	0.000441901730843343	-0.715903978638377	0.125	0.667	1
hdac4	0.000450965217760144	-1.00904513960301	0.65	1	1
arhgap21b	0.000481766983606417	-1.14094790493605	0.9	1	1
atrx	0.000508825486657186	-1.28258720325519	0.7	1	1
zgc:85936	0.000524630860266388	-0.533093260800556	0.075	0.556	1
sec61a1	0.000530550599480689	-0.567040592723894	0.125	0.667	1
zbtb16b	0.000578341295473236	1.54843662469604	0.925	0.333	1
si:ch211-266o15.1	0.000585648392288373	-0.778544697917606	0.35	0.889	1
arid3c	0.000587697783073164	-1.21613343086477	0.075	0.556	1
si:dkey-117m1.4	0.000587697783073164	-0.862496476250065	0.075	0.556	1
heatr5a	0.000587697783073164	-0.692571474807752	0.075	0.556	1
nup188	0.000587697783073164	-0.692571474807752	0.075	0.556	1
akap12b	0.000590897587948995	1.18903382439002	0.95	0.222	1
znf609b	0.000597828618419037	-1.29260142361785	0.8	1	1
atp5l	0.00060260985004483	-0.684877083017752	0.125	0.667	1
gart	0.00060260985004483	-0.628441137388037	0.125	0.667	1
pik3r2	0.000605550348289878	-0.906890595608518	0.325	0.889	1
ccdc85ca	0.000626089372738042	1.37155886261196	0.75	0.111	1
nup62l	0.000632362712122654	-0.599462070416271	0.075	0.556	1
si:ch211-276i12.11	0.000632362712122654	-0.599462070416271	0.075	0.556	1
edc4	0.000632607196484895	-0.919342336654775	0.15	0.667	1
