	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ubr5	6.74172065478497e-07	-0.892968666671368	0.545	0.902	0.0132306267850155
ncoa2	7.35159792800477e-07	-0.796529673172026	0.795	0.984	0.0144275109337094
oc90	7.37571231954611e-07	0.745928099034595	0.386	0.016	0.0144748354271092
fkbp4	7.40257690833442e-07	0.641230720367901	0.455	0.049	0.0145275571826063
ank2b	7.46652764408714e-07	-0.954224154170897	0.659	0.967	0.014653060501521
klf7b	7.52067383054171e-07	0.666856528043396	0.386	0.016	0.0147593223924381
kcnab1a	7.53220030352534e-07	0.783895949233615	0.386	0.016	0.0147819430956685
vezf1a	7.77721513375852e-07	-0.845167945869665	0.205	0.656	0.0152627847000011
fnbp1a	8.19559274980755e-07	-0.725091493877914	0.068	0.541	0.0160838507714973
zgc:92107	8.69901504432202e-07	0.953014257849721	0.841	0.475	0.017071817024482
ptprfb	8.79098444490367e-07	-0.779756045242129	0.932	1	0.0172523069731235
arid3b	8.8536853563205e-07	-1.12343780258815	0.614	0.869	0.017375357511779
tubgcp3	8.87356767421701e-07	-0.781460351454378	0.068	0.525	0.0174143765606509
puf60a	8.95990244108226e-07	-0.941770264019969	0.568	0.885	0.0175838085406239
ezh2	9.33122945765076e-07	-0.914972787371831	0.182	0.672	0.0183125378106396
eif2s2	9.35540979200823e-07	-0.760424566990195	0.341	0.803	0.0183599917168162
ncam1a	1.03831606041947e-06	-1.04134257697968	0.886	1	0.0203769526857321
nr2f6b	1.05639320899187e-06	0.649092838140872	0.341	0	0.0207317167264654
dyrk1b	1.06054568447548e-06	-1.04134257697968	0.455	0.803	0.0208132090578312
hmga2	1.09543496400081e-06	0.720333266765504	0.545	0.115	0.0214979111685159
slc12a2	1.10905992654835e-06	-0.87863675213137	0.136	0.607	0.0217653010585113
arnt2	1.14698947475875e-06	-0.842110876106256	0.409	0.82	0.0225096684421404
rasal2	1.1974346104267e-06	-0.823315029966038	0.75	0.934	0.0234996542296241
lmo3	1.24962420909958e-06	-1.11973129620525	0.295	0.754	0.0245238751035792
si:dkey-151g10.6	1.35113710805522e-06	-0.784088624706073	0.909	0.967	0.0265160657455837
arglu1a	1.4094787129332e-06	-1.02826529056492	0.273	0.689	0.0276610197413141
RIMBP2	1.41731755356012e-06	1.19119779973285	0.705	0.311	0.0278148569886173
tsc22d1	1.4847647255542e-06	-0.912959431558438	0.477	0.852	0.0291385077390013
igsf9a	1.49408187237445e-06	0.935973985929034	0.909	0.574	0.0293213567453485
ror2	1.59932216134899e-06	-1.03119462160359	0.091	0.525	0.0313866974164738
ewsr1b	1.69865152130287e-06	-0.807766896999976	0.545	0.885	0.0333360361055689
id1	1.83256998747362e-06	1.10714938864893	0.841	0.475	0.0359641860041697
cobl	1.85454082311174e-06	-0.969266872460392	0.227	0.656	0.0363953636535679
arid4a	1.87824951366016e-06	-0.863980758816792	0.545	0.918	0.0368606467055807
si:ch73-265d7.2	2.02473029963818e-06	0.625633865316883	0.364	0.016	0.0397353321303993
zeb2b	2.1632672964626e-06	-0.96259080760457	0.205	0.656	0.0424541206930786
notum1a	2.194243688007e-06	-0.932416467125421	0.068	0.508	0.0430620323771374
zpr1	2.22652137206882e-06	0.658932722101361	0.591	0.164	0.0436954819268507
elavl1a	2.33256439397526e-06	-0.884569707885111	0.545	0.852	0.0457765762317645
chrd	2.34739547030353e-06	-1.10488657216784	0.159	0.607	0.0460676361047068
tshz1	2.35886029689046e-06	1.06191478278789	0.705	0.262	0.0462926333264753
bmpr1ab	2.61730657667786e-06	0.896396882868356	0.841	0.59	0.051364641567303
ebf3b	2.62276925683903e-06	0.447458976971221	0.318	0	0.0514718466654659
large2	2.78992853017574e-06	-0.961653688350517	0.409	0.787	0.0547523474046989
pkp3b	2.89690367257964e-06	0.760812336120574	0.386	0.033	0.0568517345743754
atad2b	3.03611900057758e-06	-0.913358131309736	0.568	0.885	0.059583835386335
smurf2	3.26199411688359e-06	-0.819371441977334	0.227	0.656	0.0640166345438405
efna5a	3.29908997265279e-06	-0.85585902432792	0.205	0.639	0.064744640713311
hnrnpub	3.4904352760723e-06	-0.873829767123099	0.477	0.82	0.0684997922929189
edrf1	3.51547512349523e-06	0.848375368005412	0.636	0.213	0.0689911992985938
rpl26	3.59768757141011e-06	0.494025795425673	0.386	0.033	0.0706046185889234
tuba8l4	3.79032626133444e-06	-0.887775374379239	0.545	0.82	0.0743851528786884
si:dkeyp-121d4.3	3.87217040372657e-06	-0.781675022244282	0.25	0.721	0.075991344173134
dnmt3ba	3.98213294083731e-06	-0.743707172045261	0.205	0.672	0.0781493589639323
efcc1	4.08620206952593e-06	0.661130277805606	0.409	0.049	0.0801917156144464
pogza	4.13375832058074e-06	-0.586409778930699	0.068	0.508	0.081125007041397
hs3st3b1a	4.28672316078566e-06	-1.3491448607437	0.068	0.475	0.0841269420304187
elmo1	4.3668562725367e-06	-0.754970136898087	0.182	0.623	0.0856995543485328
iffo2a	4.68125023305638e-06	0.734340124759383	0.432	0.066	0.0918695358237314
e2f3	4.96337265336167e-06	-0.995012285296948	0.432	0.787	0.0974061883222228
gli3	5.01317123102322e-06	-0.902669123731369	0.955	0.951	0.0983834854088306
uacab	5.02757711337215e-06	-0.76573347837526	0.273	0.656	0.0986662008499284
birc2	5.08547254355264e-06	0.579830175703758	0.409	0.049	0.0998023986672205
celsr1b	5.20193321841504e-06	-0.862118014799603	0.614	0.885	0.102087939411395
cspg5a	5.21496088868877e-06	-0.84389651277346	0.523	0.885	0.102343607440517
