	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
hsp90aa1.2	3.11308439501436e-07	2.70082905697516	1	0.059	0.00610942812521568
ipo7	5.02992903123809e-06	-1.59521259741491	0.6	1	0.0987123572380475
col18a1a	6.93962879287141e-06	-1.99379866083168	1	1	0.136190215060101
chd7	7.66410194323642e-06	-1.40439025507934	0.667	1	0.150408000636015
hspa5	8.37492228353318e-06	1.22239242133645	0.8	0	0.164357849814339
RALGDS	9.48556572286415e-06	1.48542682717024	0.8	0	0.186154227311209
serpinh1b	3.01138665078712e-05	2.18057224564182	0.933	0.176	0.590984630216972
sfswap	3.7702689199174e-05	-1.63500318322075	0.267	1	0.73991527553379
pdcd4b	6.46877162453488e-05	1.35890948690033	0.8	0.118	1
plch1	8.6408245013485e-05	-1.31296722731574	0.933	1	1
hspa8b	9.8447784183816e-05	1.26303440583379	0.667	0	1
hspa4a	9.88278747633158e-05	0.971985623830403	1	0.529	1
hivep2a	0.000100186296899003	1.34103691783507	0.667	0	1
il6st	0.000130238715631724	1.60507007416973	0.733	0.059	1
rnf24	0.00013456152217567	1.21619615537254	0.8	0.118	1
ssbp4	0.00016366981813289	-1.37494647718685	0.533	0.941	1
zgc:158463	0.000167944490980846	1.01253435374377	1	1	1
arid3b	0.000182823078763248	-1.20357124569124	0.933	0.941	1
cirbpb	0.000193721169981388	-1.22823329992551	0.667	0.882	1
pax3a	0.000222923450445668	-2.12755004972051	0.6	0.941	1
tnksa	0.000226384540779798	-1.24089152279646	0.6	0.941	1
jarid2b	0.000273781704350715	-1.20883944596153	1	1	1
cbx7a	0.000275623472093049	1.22239242133645	0.6	0	1
elf1	0.000275623472093049	1.30256277002043	0.6	0	1
plppr3a	0.000295821150451289	0.987927167699425	0.867	0.294	1
zgc:110158	0.000305373984908827	-0.838123848068084	0.933	1	1
elavl1b	0.000306035038710117	-1.04182017569463	0.333	0.882	1
SBNO2	0.000347720306825234	1.53420920025652	0.667	0.059	1
oga	0.000351203206016305	-0.773624064745054	0.067	0.706	1
