	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rbmx	5.74204152376112e-09	-1.0407856148465	0.472	0.914	0.000112687564903812
crb2a	8.41139651085245e-09	1.35198532874354	0.889	0.444	0.000165073656525479
tpm4a	1.2766609317941e-08	0.985500430304885	0.694	0.185	0.000250544707864591
cachd1	1.40137296684865e-08	-1.03213262094081	0.861	1	0.000275019444744047
tmem131l	1.45773746412096e-08	-1.0746973672776	0.194	0.778	0.000286080977333738
map2k6	1.49368098190813e-08	-1.08284106893765	0.194	0.778	0.00029313489269947
tcf7l2	1.74164981875726e-08	-1.34880380087876	0.667	0.926	0.000341798776931112
hsp70.2	2.01691233830836e-08	1.04119168732011	0.389	0.012	0.000395819046393015
llgl1	2.5758619636782e-08	-1.15776236273374	0.278	0.827	0.000505512910371846
atrx	2.6632333325501e-08	-1.16520863224432	0.556	0.951	0.000522659541512957
ptprn2	2.8188460197139e-08	-1.04433953901074	0.639	0.926	0.000553198531368854
ephb4a	2.83631536462336e-08	-1.53702802365745	0.5	0.864	0.000556626890307334
rpl26	2.99966726333685e-08	0.714730375691486	0.472	0.049	0.000588684700429857
ewsr1b	4.92374003764083e-08	-0.928892734775603	0.528	0.901	0.000966283982387012
fbxw7	5.54268679267355e-08	-0.998862676298301	0.889	1	0.00108775228306218
odc1	5.72661286791994e-08	-1.03652587602511	0.083	0.63	0.00112384777532929
zswim5	5.91776799650598e-08	-0.965851777588155	0.556	0.951	0.0011613619693143
ptprnb	6.15996149649839e-08	-1.19371334532989	0.5	0.889	0.00120889244368781
hsph1	6.63901579708994e-08	0.97490901903717	0.472	0.062	0.0013029068501789
cbx7a	6.86568232294781e-08	1.26722220279723	0.444	0.049	0.00134739015587851
cgnl1	1.18622535481263e-07	1.16992500144231	0.889	0.469	0.00232796725881979
her2	1.21001282469917e-07	1.43938567643554	0.694	0.235	0.00237465016847212
spsb4a	1.69609953166186e-07	-1.16158914227425	0.417	0.852	0.00332859533088639
jdp2b	2.07739923402148e-07	0.637429920615292	0.306	0	0.00407689599676715
ncam1a	2.48865481990572e-07	-0.986819377658622	0.944	1	0.00488398508406497
mta1	2.99261749178068e-07	-0.943637557380887	0.444	0.84	0.00587301182761958
hspa8b	3.40575604393149e-07	0.743110334387115	0.333	0.012	0.00668379623621555
ncoa2	3.53141768835883e-07	-0.858089374727284	0.75	0.975	0.0069304072134042
angptl4	3.88395184619075e-07	0.839279689453841	0.361	0.025	0.00762225549814934
rbm25b	3.99852595624612e-07	-0.921222886615883	0.278	0.728	0.00784710718913302
stra6	4.28712769219851e-07	1.34442273267445	0.75	0.309	0.00841348809593957
si:ch73-335l21.4	4.7229162246632e-07	0.576245283620047	0.361	0.025	0.00926872309090154
ebf3b	4.88320212200929e-07	0.610497592828294	0.389	0.037	0.00958328416444323
srsf4	5.43297664072422e-07	-0.82269546819209	0.306	0.778	0.0106622166574213
st3gal3b	7.0241969576483e-07	-0.970800023551426	0.333	0.802	0.0137849865293848
sulf1	8.29246537030834e-07	-1.19930880822341	0.306	0.741	0.0162739632892301
ewsr1a	8.30290200850165e-07	-0.794971197601772	0.333	0.802	0.0162944451916845
ddx5	8.4130751297164e-07	-0.916145948681355	0.361	0.852	0.0165106599420684
elmsan1b	8.4706588198834e-07	1.21916852046216	0.806	0.481	0.0166236679340212
lhx5	1.21399010042667e-06	-1.42617805688404	0.111	0.593	0.0238245557208734
celsr1a	1.31287348302509e-06	-1.02647221136119	0.417	0.827	0.0257651421043673
puf60a	1.31536801484266e-06	-0.990539670750934	0.528	0.852	0.0258140972912873
RALGDS	1.40638400211779e-06	0.766569307211104	0.306	0.012	0.0276002860415616
arglu1a	1.42703040532321e-06	-0.896570410344594	0.278	0.778	0.028005471704468
dlg5a	1.48123647568082e-06	-0.85982234195174	0.333	0.827	0.0290692658352361
eif4g3b	1.55773683684186e-06	-0.837569535104612	0.25	0.704	0.0305705854230215
il6st	1.6062509345019e-06	0.851563521575142	0.583	0.173	0.0315226745895997
zgc:174888	1.76172419265971e-06	0.677528619457229	0.306	0.012	0.0345738372809468
greb1	2.00296819326217e-06	-1.10777909318837	0.333	0.753	0.0393082507927701
tmpoa	2.07046088345166e-06	-0.792006957724168	0.222	0.704	0.0406327948377388
fbrsl1	2.25231225312904e-06	-0.905363125861925	0.361	0.852	0.0442016279676574
otx1	2.38328430811188e-06	-0.820797184969677	0.056	0.531	0.0467719545466956
herc4	2.49199048607774e-06	0.622437206139819	0.556	0.148	0.0489053132892756
actb1	2.57209456202015e-06	0.801773889794304	0.694	0.309	0.0504773557796455
CABZ01080568.1	2.68263819453982e-06	0.534336427651188	0.417	0.062	0.0526467745678439
jak1	2.77159016048335e-06	1.20645087746743	0.694	0.346	0.0543924568994856
cbl	3.18894769209183e-06	-0.774933444365227	0.111	0.568	0.0625830984573023
ankmy1	3.26172228757944e-06	0.473931188332412	0.25	0	0.0640112998937465
raver2	3.26977696859855e-06	0.807354922057604	0.444	0.086	0.0641693730087465
bcl9	3.61190773510012e-06	-0.910994993941255	0.361	0.753	0.0708836893013399
slc12a2	3.85306764544141e-06	-0.80870134776512	0.361	0.765	0.0756164525417876
hmgb1a	3.87894823531913e-06	-0.884069888198417	0.389	0.815	0.076124359118138
grk4	3.89114474002796e-06	-0.790328819764931	0.222	0.691	0.0763637155230487
gli2a	4.2648274401808e-06	-0.732066794753367	0.972	1	0.0836972385135483
gpatch8	4.50819377897509e-06	-0.915242381820365	0.583	0.889	0.0884733029123862
edrf1	4.94907321902585e-06	0.6959938131099	0.583	0.198	0.0971255619233823
uri1	5.20186425611928e-06	0.701538077570535	0.611	0.222	0.102086586026341
lin28a	5.20271804848847e-06	1.13385574673479	0.833	0.519	0.102103341701586
kpnb3	5.45182496384469e-06	-0.803107950957418	0.306	0.716	0.106992064915452
rnf24	6.0681983834892e-06	1.08975465275833	0.667	0.284	0.119088393275976
cnn2	6.08404319012982e-06	0.427082840939437	0.278	0.012	0.119399347606298
hsp90b1	6.32819468419744e-06	0.627775584260129	0.306	0.025	0.124190820677375
fmnl2b	6.38421963328261e-06	-0.780686971595524	0.306	0.765	0.125290310303171
nrarpa	6.48278279453494e-06	1.06413033741972	0.556	0.185	0.127224612342748
fgfr3	6.64625053714404e-06	-0.899800407872763	0.833	0.963	0.130432666791452
gli3	6.84306379560836e-06	-1.12863910037954	0.944	0.975	0.134295126988814
adamts18	7.11882100350758e-06	-1.07800251200127	0.278	0.691	0.139706862193836
epha7	7.13336231343272e-06	-1.45749290864145	0.778	0.938	0.139992235401117
nop56	7.35666262521551e-06	-0.803439872054221	0.667	0.914	0.144374504019854
tenm4	7.46751822916321e-06	-0.846285225738947	0.889	0.988	0.146550045247328
calr3a	7.76309945098892e-06	0.73929064711245	0.472	0.111	0.152350826725658
fosl1a	7.86254675165582e-06	0.743660246740214	0.361	0.049	0.154302480001245
ctnnd2b	7.97331213689089e-06	-0.976916386886959	0.361	0.753	0.156476250686484
igsf3	8.40533961701303e-06	-0.847148511916629	0.556	0.914	0.164954789983881
taf15	9.06531032584446e-06	-0.723159794641176	0.389	0.79	0.177906715144697
ndst1b	9.46994164487439e-06	-0.685435293526124	0.472	0.926	0.18584760478066
igdcc4	9.58083284775321e-06	-0.837728571101123	0.167	0.617	0.188023844637157
sdc4	1.02243612518212e-05	0.975752453753323	0.75	0.42	0.200653089566991
pcdh19	1.04434768894563e-05	-1.04668506730013	0.806	0.938	0.20495323395558
sb:cb81	1.08297181805762e-05	0.877744249949002	0.722	0.321	0.212533219293807
wnt7ba	1.08885111998725e-05	-0.973665852186537	0.139	0.58	0.213687032297498
id1	1.14422457898039e-05	1.1054362749906	0.806	0.432	0.224554073624901
zgc:154058	1.1469921984319e-05	-0.778849675202515	0.194	0.605	0.225097218942261
sox11a	1.17043939780036e-05	0.890465047695407	0.806	0.457	0.22969873181832
chordc1a	1.18239739124191e-05	0.678071905112637	0.444	0.111	0.232045488031224
lmnb2	1.18244487395051e-05	-0.782546628475102	0.361	0.765	0.232054806512788
gga1	1.18465582754149e-05	-0.632628934351471	0.194	0.617	0.232488706155016
SEMA4F	1.19626758887052e-05	-0.84224971250379	0.333	0.778	0.234767514315839
matn3a	1.25446305695604e-05	0.415037499278844	0.222	0	0.246188374927622
BX005328.1	1.25446305695604e-05	0.384663850235325	0.222	0	0.246188374927622
CABZ01029822.1	1.25790531680014e-05	0.473931188332412	0.222	0	0.246863918422027
sox3	1.28315930516179e-05	1.11389096652798	0.583	0.198	0.251820013638002
mybbp1a	1.3014033112794e-05	-0.765944661137972	0.222	0.654	0.255400399838581
cabin1	1.34748450393329e-05	-0.762259614330116	0.222	0.679	0.264443833896909
crema	1.36342470280685e-05	0.616326671630491	0.444	0.099	0.267572097925844
chtopa	1.41848373272603e-05	-0.753453716954775	0.306	0.778	0.278377432547483
nck2b	1.45893195470884e-05	-0.756074417113911	0.556	0.951	0.286315396111611
pitpnb	1.50548310030688e-05	-0.691691514401765	0.111	0.543	0.295451058435224
uba1	1.55518674357875e-05	-0.699490888747543	0.25	0.704	0.305205398427329
tfdp2	1.6093645204298e-05	-0.852442811586142	0.194	0.642	0.315837787134349
zmym4	1.6836257764392e-05	-0.637429920615292	0.028	0.444	0.330411558626193
fnbp1l	1.8110156218243e-05	-0.785220762773427	0.222	0.667	0.35541181578302
tmtc4	1.94128624706339e-05	-0.554967760423319	0	0.383	0.38097742598619
hnrnpub	1.95033706912814e-05	-0.669278786654632	0.5	0.864	0.382753649816397
fmr1	2.12183486403391e-05	-0.622978764317751	0.111	0.543	0.416410092066655
thoc2	2.1893787300418e-05	-0.740278328207042	0.778	0.914	0.429665575770703
pip5k1ca	2.21983502327209e-05	-1.05748549466076	0.083	0.494	0.435642623317148
klf7b	2.24073170941863e-05	0.484798338795724	0.25	0.012	0.439743597973407
pogza	2.28141812609355e-05	-0.604515298142557	0.056	0.457	0.44772830724586
maptb	2.37965271843479e-05	0.626303296102056	0.361	0.062	0.467006845992827
tiam1a	2.41086918263041e-05	-0.746243407754217	0.833	0.975	0.473133077091218
zyg11	2.44966621485502e-05	0.304226093153903	0.25	0.012	0.480746994665297
tjp1b	2.49242343759119e-05	-0.773980436486761	0.389	0.765	0.489138099627271
ranbp3b	2.5758734225441e-05	-0.742612157307348	0.306	0.704	0.505515159174279
srsf11	2.76870020264997e-05	-0.678071905112638	0.361	0.815	0.543357414770057
p4ha2	2.80174646299077e-05	0.593136432166856	0.361	0.062	0.549842743361938
tsc22d1	2.80808525400593e-05	-0.644283591656354	0.361	0.79	0.551086731098663
zgc:77849	2.82120843357876e-05	0.659309842181237	0.611	0.247	0.553662155089831
zc3h7a	2.88120526136612e-05	-0.554967760423319	0	0.37	0.565436532543102
chl1a	2.93823617936021e-05	-1.27911501134839	0.278	0.691	0.576628850199441
eef1b2	2.94056186154601e-05	-0.784908682509553	0.611	0.852	0.577085265328404
hs3st3b1b	2.98817349968233e-05	-0.947183301556552	0.389	0.802	0.586429049312658
pik3r2	3.03183885996259e-05	-0.759301924144307	0.222	0.642	0.594998376267659
lfng	3.05021514844346e-05	0.626303296102055	0.889	0.642	0.598604722882029
znf609a	3.05640352333481e-05	-0.713118852211838	0.444	0.827	0.599819191454456
fosab	3.29909237327986e-05	0.843274496312547	0.806	0.383	0.647446878256172
chd7	3.37718763296301e-05	-0.704544116473829	0.583	0.951	0.66277307296899
bcor	3.42815687868985e-05	-0.710927733264683	0.111	0.519	0.672775787442883
atad2b	3.43700737235984e-05	-0.715082476267756	0.5	0.802	0.674512696825619
junbb	3.46796127406463e-05	0.558967292188212	0.278	0.025	0.680587400035184
homer3b	3.4688620828558e-05	-0.684224132094233	0.056	0.457	0.68076418376045
hs3st3b1a	3.50521254879349e-05	-0.704544116473829	0.056	0.457	0.687897962700723
erbin	3.51058486234849e-05	-0.611434712082347	0.611	0.901	0.68895227923589
unc5b	3.56759583852425e-05	-0.864022330481025	0.667	0.889	0.700140683310385
abcf2a	3.6287335501998e-05	-0.664065047118759	0.194	0.617	0.712138959226711
tubgcp3	3.65520431400319e-05	-0.616671360448494	0.083	0.494	0.717333846623127
trappc10	3.67515216193391e-05	-0.710927733264683	0.139	0.531	0.72124861177953
sox19b	3.85244183625522e-05	0.46948528330122	0.417	0.086	0.756041710365087
soga1	3.93821513756934e-05	-0.963100417188471	0.194	0.58	0.772874720747984
ccnl1b	3.98471843837835e-05	-0.689212462717838	0.167	0.568	0.782000993531752
cltca	4.28000848661517e-05	-0.664065047118759	0.194	0.605	0.839951665498226
heatr1	4.48004081456208e-05	-0.679740725473256	0.25	0.654	0.879208009857807
agrn	4.53411133602731e-05	-0.865350473305218	0.806	0.951	0.88981934969536
tead3b	4.56875094863308e-05	-0.77349147019132	0.417	0.84	0.896617373669242
plekhg5b	4.6173900694524e-05	-0.701341684435485	0.083	0.494	0.906162801130034
si:dkey-177p2.18	4.75631258847914e-05	0.289506617194985	0.194	0	0.93342634548903
mlf1	4.778450026131e-05	0.384663850235325	0.194	0	0.937770817628208
pabpn1	4.81929799690176e-05	-0.721698837512896	0.611	0.901	0.945787231891971
abcf1	4.90040390868113e-05	-0.620847036419687	0.25	0.679	0.961704267078672
eif4g1a	5.02379641964263e-05	-0.752907138035228	0.639	0.815	0.985920047354866
rbm39b	5.14744290923362e-05	-0.77349147019132	0.083	0.457	1
dyrk1b	5.27743201736649e-05	-0.778442230142366	0.417	0.765	1
ssbp4	5.32865013283414e-05	-0.773892163164564	0.611	0.877	1
slc29a1a	5.55169184886511e-05	-0.728195384538474	0.167	0.568	1
far1	5.66394028647396e-05	-0.593374740537356	0.028	0.407	1
aff4	5.76350338079769e-05	-0.710114374516775	0.222	0.617	1
smurf2	5.76444974795924e-05	-0.641808361125866	0.139	0.605	1
arhgap21b	6.07212333188818e-05	-0.617345674571959	0.889	0.951	1
khdrbs1a	6.40660804407425e-05	-0.555148696654933	0.972	0.975	1
pum1	6.43035953956829e-05	-0.591288138970571	0.417	0.802	1
akap12b	6.83808479768177e-05	0.565853677773452	0.833	0.506	1
si:ch211-281l24.3	6.9224195387564e-05	-0.785405949223959	0.139	0.506	1
parp1	6.96087687339703e-05	-0.596977876877997	0.333	0.815	1
rsrc2	6.96291579985152e-05	-0.563681580633979	0.167	0.568	1
hspa4a	7.20144829862337e-05	0.758991900496205	0.667	0.358	1
ehbp1	7.86672917374945e-05	-0.788655071177707	0.361	0.691	1
pbx4	8.10554855243814e-05	-0.590124205836935	0.722	0.963	1
ctdspl2b	8.19360962138249e-05	-0.70781924850669	0.111	0.481	1
dnajb2	8.21136517087317e-05	0.517848304862619	0.361	0.074	1
si:ch211-269k10.2	8.35683789683329e-05	-0.735529362050687	0.528	0.827	1
greb1l	8.37656683868952e-05	-1.14644356810315	0.306	0.642	1
lig1	8.49550217024499e-05	-0.796908134622488	0.361	0.765	1
lrrfip1a	8.54100499020821e-05	-0.512884822676988	0.056	0.42	1
tet3	8.54391092484704e-05	-0.699605066662279	0.889	0.951	1
zcchc7	8.82886979115488e-05	-0.640697634449203	0.389	0.815	1
myo7bb	8.87612597030815e-05	0.335934952881241	0.222	0.012	1
kmt2cb	8.88227879682585e-05	-0.600036163157985	0.917	0.988	1
ntm	9.04406995131025e-05	-1.07605424021175	0.056	0.42	1
arhgap12b	9.05164831563927e-05	-0.694013448981659	0.472	0.864	1
sall3b	9.07956776647657e-05	0.366961848501866	0.222	0.012	1
hist1h4l.23	9.07956776647657e-05	0.304226093153903	0.222	0.012	1
tmem63ba	9.14623394085596e-05	-0.662347552819621	0.111	0.494	1
dbn1	9.16918833770536e-05	-0.744958384919737	0.222	0.617	1
map7d2b	9.38116577773975e-05	0.449079072639383	0.361	0.074	1
cirbpa	9.47874333650793e-05	-0.50467471176352	0.778	0.938	1
brdt	9.58783726742766e-05	0.773266031478323	0.917	0.679	1
calr	0.000102162232868148	0.438741759870112	0.25	0.025	1
junba	0.000103519579004289	0.729352410056331	0.417	0.111	1
gsk3ba	0.000108616438040732	-0.629162304631691	0.25	0.654	1
psip1b	0.000108966556986644	-0.706803623655954	0.333	0.728	1
stag1a	0.000109389109446961	-0.710114374516775	0.194	0.593	1
mapk8a	0.000109596962936837	-0.631848888351992	0.028	0.37	1
si:ch211-13c6.2	0.000110429272273691	-0.667803569658811	0.194	0.593	1
grb10a	0.000111352792013106	-0.842318594312435	0.639	0.852	1
myl9b	0.000112044228961412	0.438741759870112	0.25	0.025	1
srrt	0.000112097774467408	-0.686339521096238	0.417	0.753	1
aplp2	0.000112793057985377	-0.857555734979795	0.389	0.667	1
ubr5	0.00011314358730455	-0.713261333574938	0.722	0.938	1
pdia3	0.000113465391121336	0.534336427651188	0.333	0.062	1
dnmt3bb.2	0.000115153716880119	-0.683526335204746	0.167	0.543	1
her15.1	0.000118175278715879	-0.70277067428261	0.389	0.778	1
marcksl1a	0.000118476030785545	0.705977901682522	0.861	0.58	1
cnn3a	0.000118947471093876	0.791413378188583	0.556	0.247	1
fam168a	0.000119334624479804	-0.690098989128232	0.639	0.877	1
trim105	0.000121579716611923	-0.570832171886268	0.028	0.383	1
hist1h4l.11	0.000122354096045006	0.626303296102056	0.306	0.049	1
afdna	0.000126277677898707	-0.66347452889968	0.889	0.988	1
sfpq	0.000136243524534041	-0.655241196731752	0.972	1	1
zmynd11	0.000137160584794637	-0.684224132094233	0.25	0.667	1
clybl	0.000142202686494021	-0.567040592723894	0	0.321	1
ZNF423	0.000142314309278756	-0.750640531063283	0.694	0.889	1
atxn2l	0.000146021984920148	-0.606178986630852	0.111	0.469	1
map7d1a	0.000147270135307723	-0.71337877384859	0.611	0.84	1
atp8a1	0.000147438363036684	-0.699490888747543	0.333	0.679	1
sfswap	0.000154095893798374	-0.710927733264683	0.528	0.84	1
axin2	0.00015481729573838	-0.704544116473829	0.167	0.543	1
cirbpb	0.000155686961264583	-0.668611575863571	0.667	0.877	1
lmo4b	0.000155911981715597	0.375243909419819	0.278	0.037	1
med16	0.000163094327490899	-0.591464066663111	0.139	0.494	1
nipblb	0.000164596240080552	-0.623145694609044	0.278	0.691	1
gatad2ab	0.000164715419041743	-0.745186100971175	0.556	0.852	1
rtkn2a	0.000166073118246944	-0.627087976393833	0.111	0.457	1
rbpjb	0.000166282035513053	-0.721140627004524	0.333	0.691	1
prim2	0.000170395724217033	-0.916231642307402	0.444	0.741	1
man1a2	0.000171192076752237	-0.685339905576677	0.361	0.679	1
ccng1	0.000173399247812176	0.78065059822855	0.722	0.469	1
fam20b	0.000174709853557209	-0.515439396236681	0.028	0.358	1
ctdp1	0.000175443665268242	-0.707164816632964	0.889	0.951	1
bnipl	0.000178858285241842	0.321928094887362	0.167	0	1
malrd1	0.00017902961766525	0.384663850235325	0.167	0	1
tshz1	0.000179661606604676	-0.734917765517347	0.167	0.556	1
xpo4	0.000183067586975804	-0.637429920615292	0.25	0.642	1
cdk8	0.000184012832604031	-0.574236094128098	0.083	0.444	1
zgc:153115	0.000184924345324441	-0.622978764317751	0.167	0.531	1
robo3	0.000188312329604912	-1.00904513960301	0.361	0.667	1
tcf25	0.000190283514549454	-0.695773906846097	0.222	0.568	1
plxdc2	0.000190854524884735	0.624490864907793	0.917	0.716	1
camk2g1	0.000198019384683901	-0.612229366490149	0.389	0.778	1
tnfrsf19	0.000199086092139268	-0.963341529421152	0.361	0.679	1
carm1	0.000202348566034661	-0.58009674554934	0.528	0.815	1
sall4	0.000202380724946355	0.727406765741362	0.556	0.235	1
rps3a	0.000206541499815422	0.766569307211104	0.667	0.333	1
ube2e3	0.000211001887892882	-0.575033383477424	0.306	0.704	1
snrka	0.000212687446528813	-0.55444055594426	0.167	0.531	1
BX548028.1	0.000213174914484177	-0.954620096495991	0.167	0.58	1
si:ch211-168f7.5	0.000215610698692677	-0.659456226945291	0.472	0.778	1
ndst2b	0.000217688436494117	-1.22145102160263	0.417	0.704	1
ctdsp2	0.000220231787940101	0.577349316611281	0.444	0.148	1
st8sia2	0.000222111343812599	-0.537894247064377	0.111	0.494	1
srrm1	0.00022694970678167	-0.675352403759046	0.417	0.741	1
si:ch211-214j24.10	0.000245821840553732	0.491853096329675	0.639	0.284	1
unm-hu7910	0.000248999473028199	-0.626541604472556	0.056	0.383	1
ctps1a	0.000249096658994973	-0.652805146502208	0.639	0.901	1
wdr33	0.000249902452897095	-0.610957709254101	0.306	0.728	1
acin1a	0.000249952561466523	-0.650253960972875	0.806	0.951	1
prpf4bb	0.000254298224913646	-0.624214301111128	0.278	0.605	1
nsun2	0.000256043613374841	-0.490986352512143	0.028	0.346	1
slc20a2	0.000256285391465159	-0.692571474807753	0.417	0.728	1
fnbp1a	0.000258333581200907	-0.583719333870524	0.139	0.506	1
pum2	0.000260300848475089	-0.460125388807382	0.083	0.469	1
psd3l	0.000262234026980795	-0.659344697043732	0.361	0.716	1
git1	0.000264489231559657	-0.547931769776189	0.056	0.383	1
u2af2b	0.000264663644483815	-0.633677785754184	0.333	0.704	1
rnf145a	0.000265178586326652	-0.582147485114102	0.056	0.383	1
ralgps2	0.000273063813958873	-0.704544116473829	0.5	0.778	1
baz1b	0.000277462409827298	-0.610588308396651	0.444	0.765	1
tbl1x	0.000281300343379454	-0.53051471669878	0.083	0.432	1
iffo2a	0.000281401018339101	0.488993442190434	0.5	0.198	1
tex10	0.000291717333197802	-0.498869090082315	0.083	0.42	1
mprip	0.000294520895069333	-0.553557363360272	0.139	0.506	1
mllt10	0.000296063710282712	-0.612483563485061	0.861	0.975	1
zfand4	0.000300756580355309	-0.573735245297902	0.139	0.494	1
etv5b	0.000307597057558478	0.488993442190434	0.472	0.16	1
hist1h4l.6	0.000313415936660571	0.787205222436197	0.528	0.259	1
arhgap33	0.000317948438001025	-0.719043686168944	0.333	0.667	1
enah	0.000320373314183082	-0.576788569275456	0.389	0.765	1
eif4h	0.000324152899962965	-0.69632360966886	0.306	0.617	1
ezh2	0.000331538090577168	-0.674796773079776	0.222	0.605	1
ier5l	0.000333026253707173	0.37851162325373	0.361	0.086	1
ankrd13d	0.000336405019060282	0.271804615461526	0.194	0.012	1
elavl1b	0.000343823233047512	-0.552541023028779	0.472	0.741	1
fzd3a	0.000344240102704807	-0.574613812428694	0.361	0.728	1
gnao1a	0.000347016728511564	-0.898787748641702	0.139	0.457	1
pou2f2a.1	0.000350838270293324	-0.978065029496114	0.528	0.827	1
sema4c	0.000351467058284428	-0.668323928561075	0.361	0.765	1
phactr4b	0.000354372437788099	-0.633217669328377	0.278	0.617	1
si:dkey-92i17.2	0.00035685134057842	-0.587098245065147	0.306	0.654	1
ccdc18	0.00036433588593141	-0.555900035118693	0.083	0.407	1
znf292a	0.000366986388468333	-0.55069259863641	0.528	0.827	1
upf1	0.000367169025511956	-0.624214301111128	0.25	0.58	1
adarb1b	0.000369809662430564	-0.794885570095388	0.611	0.827	1
pask	0.000369971591538769	-0.47860262805631	0.028	0.333	1
taf6	0.000372348477940617	-0.576788569275456	0.333	0.704	1
plppr3a	0.000374790213576104	0.727406765741362	0.528	0.21	1
foxp4	0.000377093763739181	-0.727315424132487	0.917	0.988	1
dpp9	0.000379387039480489	-0.496831590442491	0.111	0.444	1
hnrnpa1a	0.00037950870587951	-0.55038935217373	0.306	0.704	1
phf21aa	0.000380566918379204	-0.520746940449959	0.333	0.691	1
EPB41L2	0.000388509987198752	-0.5038467662367	0.111	0.469	1
tra2a	0.000389986974075657	-0.628441137388037	0.25	0.568	1
fbxl4	0.000390571628097696	0.478047296804644	0.25	0.037	1
amotl2a	0.000390642757776215	0.450032920635048	0.25	0.037	1
znf827	0.000393703163338277	-0.668794091524627	0.306	0.654	1
tmtc3	0.000401773467574152	-0.587504695283609	0.167	0.494	1
si:dkey-261m9.12	0.000402826523345834	0.449079072639383	0.333	0.074	1
sae1	0.000402935171098441	-0.547931769776189	0.056	0.37	1
stau2	0.000410873519076997	-0.537894247064377	0.5	0.84	1
cdc73	0.000413500252248965	-0.61434630750225	0.361	0.704	1
hist1h2a11.4	0.000413509383058612	0.345496566025767	0.278	0.049	1
ptprna	0.000413509383058612	0.345496566025767	0.278	0.049	1
htr3a	0.000415044663155058	0.39231742277876	0.25	0.037	1
jmjd1cb	0.000417166940997995	-0.565141059808412	0.583	0.852	1
insrb	0.000417404037601421	0.622437206139819	0.972	0.827	1
si:ch211-235m3.5	0.000418551313350887	0.349474421773025	0.222	0.025	1
nsd3	0.000421774033209897	-0.526068811667588	0.278	0.642	1
FO704772.3	0.000421922307062072	0.591751666383795	0.583	0.284	1
pif1	0.000423831624779794	-0.57901323438997	0	0.284	1
gak	0.000429229210714862	-0.512334700633759	0.167	0.519	1
mbd3a	0.000433041473565799	-0.519374159093579	0.083	0.42	1
necab1	0.000436577126963667	0.286738666425062	0.222	0.025	1
rhov	0.000436744268255255	0.39940684756508	0.306	0.062	1
ubap2b	0.000440205695152743	-0.626541604472555	0.361	0.691	1
fmnl3	0.000442980395637689	-0.786131650970091	0.278	0.593	1
kif1b	0.000446260354302407	0.62935662007961	0.583	0.272	1
sox5	0.000447825505873381	-1.04227165278825	0.472	0.691	1
rngtt	0.000458199515888187	-0.615177113768164	0.361	0.704	1
bop1	0.000462658174930091	-0.667644533662299	0.333	0.667	1
