	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ror1	2.08607187848604e-08	-1.47745081691606	0.556	0.928	0.000409391606152885
palld	2.26822672635615e-08	1.06027801192411	0.917	0.42	0.000445139495047395
lonp1	2.43491211569367e-08	0.570212049355834	0.472	0.029	0.000477851502704884
puf60a	4.53089738016273e-08	-1.01623422861601	0.667	0.928	0.000889188610856935
pou3f3b	4.70507880789602e-08	0.863637397654634	0.611	0.116	0.000923371716049594
col4a6	4.93188923398323e-08	-1.008315268212	0.972	0.986	0.00096788326216921
mych	5.41470752111694e-08	0.922111332547288	0.722	0.217	0.0010626363510192
hsp70.3	6.07902869044705e-08	0.564203940554359	0.417	0.014	0.00119300938050023
si:dkey-205h13.1	7.82805279497434e-08	0.74304864621805	0.444	0.029	0.00153625536101371
soga1	8.60413343975447e-08	-0.990627470250762	0.167	0.739	0.00168856118755181
dnajb2	8.86297951297283e-08	0.816608930957246	0.528	0.072	0.00173935972942092
ewsr1a	1.03063811425107e-07	-1.02165436587139	0.25	0.754	0.00202262729921772
si:dkey-151g10.6	1.07093745974225e-07	-0.81466795115945	0.972	1	0.00210171476474416
edrf1	1.09105394051958e-07	0.938599455335857	0.639	0.145	0.00214119335826967
fosl1a	1.10993584524407e-07	0.861637473520972	0.583	0.116	0.00217824909629148
pdcd4b	1.11633894614842e-07	1.02501420715333	0.639	0.174	0.00219081518181628
atrx	1.3831788079801e-07	-0.930336788911456	0.583	0.942	0.00271448841066094
hsph1	1.42316684182539e-07	0.806495919328511	0.611	0.13	0.00279296492708233
tjp1b	1.46107124678273e-07	-0.903859267677663	0.417	0.87	0.00286735232181111
meis1b	1.48034044594538e-07	-1.19748804175937	0.917	0.928	0.00290516812516781
phactr4b	2.18252950852718e-07	-0.93266723054194	0.083	0.638	0.00428321416048459
odc1	2.79893205374031e-07	-0.911505114181084	0.056	0.58	0.00549290415546536
crema	2.90087918384011e-07	0.706426013206823	0.5	0.072	0.00569297539828621
arvcfb	3.64368792418355e-07	1.02028325292956	0.806	0.29	0.00715073755121022
st6gal2a	4.1492996500455e-07	-0.879023802175575	0.111	0.623	0.00814300056321429
herc4	4.20725648358556e-07	0.938599455335857	0.639	0.188	0.00825674084903666
igf2b	4.287969447426e-07	0.637429920615292	0.333	0	0.00841514004057353
actn4	4.37501109525237e-07	-1.13178987255554	0.361	0.768	0.00858595927443277
kansl1b	5.44020752097011e-07	-0.835292707828707	0.667	0.928	0.0106764072599038
lmx1bb	6.58796942828738e-07	-1.48473067175972	0.833	0.942	0.012928890003014
fgfr1b	6.92564529601621e-07	0.914486999219049	0.917	0.725	0.0135915788934318
klf7b	6.98695639997631e-07	0.691959487752731	0.361	0.014	0.0137119019349535
ncam1a	7.10499555773247e-07	-0.97771149857385	0.778	0.957	0.01394355378205
klf6a	7.46485097322143e-07	0.847833991412674	0.611	0.174	0.0146497700349471
junbb	8.00037604534689e-07	0.481741780362386	0.361	0.014	0.0157007379889933
tox	8.15607513404401e-07	-1.02024321990738	0.667	0.87	0.0160062974505614
rnf145a	8.27105147355184e-07	-0.900935872470897	0.056	0.551	0.0162319385168455
RALGDS	8.65851496458349e-07	0.811220148859629	0.389	0.029	0.0169923356179951
ube2e2	9.38094229544616e-07	-0.882430403618824	0.167	0.71	0.0184100992548131
baz1a.1	9.55244536249388e-07	-0.912878019954055	0.25	0.71	0.0187466740238942
lef1	1.05395504416449e-06	-1.06711419585854	0.417	0.855	0.0206838677417282
bcar1	1.15864419029649e-06	1.04222208641001	0.667	0.217	0.0227383922345685
zgc:153901	1.32527207937817e-06	0.644868252279147	0.5	0.087	0.0260084645577966
st8sia2	1.33345528060325e-06	-0.874314992063648	0.028	0.507	0.0261690598818388
usp28	1.44301769538964e-06	0.502500340529183	0.306	0	0.0283192222720216
CABZ01029822.1	1.46916667247307e-06	0.611434712082347	0.306	0	0.0288323959472839
eef1b2	1.56712096529502e-06	-0.911824188613633	0.417	0.87	0.0307547489439148
nat8l	1.57117745333367e-06	-1.01940645599952	0.528	0.812	0.0308343575216733
col18a1a	1.62980304962984e-06	-1.18851246256748	0.944	0.986	0.0319848848489856
spag9a	1.64802451806556e-06	-0.868755466721748	0.25	0.725	0.0323424811670367
foxo3b	1.66115454241597e-06	0.726054819955756	0.389	0.029	0.0326001578949134
