	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
lamb2l	0.452419243598508	-0.269648147547696	0.308	0.357	1
tbcelb	0.454827596479956	-0.289506617194985	0.346	0.381	1
nacc1a	0.455266822051982	-0.283874749115655	0.154	0.214	1
ipo13	0.458232229364441	-0.357590971626632	0.5	0.548	1
tenm3	0.459915210103815	-0.397389633459419	0.423	0.452	1
bach2b	0.465701091067687	-0.344959063542703	0.654	0.667	1
ubap2l	0.46677784397192	-0.308122295362332	0.231	0.286	1
nlgn3a	0.468742625958346	-0.322769071326733	0.346	0.452	1
vps8	0.474248747079793	-0.430112819740942	0.269	0.31	1
klf7a	0.477515313785499	0.359302365550797	0.423	0.381	1
traf4a	0.478323146329653	0.321509254692553	0.192	0.143	1
sh3gl1b	0.4799765415124	0.417702741198674	0.231	0.19	1
hoxc3a	0.481044839884145	-0.384473181492447	0.192	0.262	1
clint1a	0.483855117742217	0.428843298803874	0.192	0.143	1
eif4g3a	0.493439294163169	-0.254683036400871	0.577	0.619	1
wdr47a	0.498604692022963	-0.348764279859678	0.269	0.31	1
chsy1	0.499738010363045	0.381537584025518	0.769	0.81	1
brsk2b	0.500430157504823	0.365891393175953	0.538	0.548	1
tnrc6b	0.501186562349726	-0.266302119667705	0.308	0.357	1
ephb4a	0.501760761266588	-0.261328083883391	0.538	0.548	1
zbtb2b	0.507699769512016	0.358453970912477	0.385	0.31	1
nr2f5	0.512983152474402	0.255778589830995	0.115	0.071	1
dok4	0.513520459191026	-0.433653177446191	0.154	0.214	1
dnal1.1	0.524890255108676	-0.285402218862248	0.192	0.238	1
srsf5b	0.525241370763837	-0.308122295362332	0.308	0.333	1
CABZ01043952.1	0.525470555197855	-0.308122295362332	0.154	0.214	1
nfasca	0.527701612730194	-0.446775835148362	0.846	0.69	1
bmpr1aa	0.532691555904933	-0.250019340798764	0.346	0.381	1
mmp17a	0.541614686787263	-0.523135186333182	0.077	0.119	1
pip5k1ab	0.548936644385881	-0.409660321824394	0.615	0.548	1
gna11a	0.549280787789532	-0.286748644569765	0.269	0.31	1
rhbdl3	0.549329510290762	-0.423599512782268	0.154	0.19	1
arhgap29a	0.5570478772232	-0.451080249204375	0.731	0.643	1
polq	0.557525211560205	-0.273356877201655	0.423	0.476	1
tmem163b	0.559276677674365	-0.262318605749207	0.192	0.238	1
nexmifb	0.562433934090592	-0.693775987860082	0.462	0.452	1
tnrc6a	0.570828681337722	-0.308122295362332	0.654	0.643	1
serinc5	0.571317268344213	-0.298844481774321	0.731	0.69	1
phldb1b	0.574280677040099	0.276840205358824	0.654	0.619	1
kif20a	0.574803483897761	-0.3319690373167	0.154	0.19	1
cltca	0.580020893708117	-0.252980741169871	0.385	0.405	1
faua	0.582128289038408	-0.327487620229263	0.346	0.357	1
pho	0.583466473108548	0.363823506953464	0.269	0.238	1
slc4a7	0.597357069711081	0.34040533413629	0.462	0.405	1
fn1a	0.606689245761749	-0.308122295362332	0.077	0.119	1
stox1	0.607569645534935	-0.364705823728699	0.538	0.595	1
hephl1a	0.614034828660303	0.266571869904997	0.154	0.119	1
asap2a	0.615379288484749	-0.308122295362332	0.423	0.452	1
cdon	0.617322173828319	-0.349463090743232	0.692	0.595	1
dlc1	0.62421551944543	-0.308122295362332	0.385	0.405	1
klf12b	0.635408414337686	-0.260816580583975	0.192	0.214	1
epha7	0.639423312101722	-0.549130394866127	0.346	0.381	1
dot1l	0.642469083482723	-0.286748644569765	0.269	0.286	1
immp2l	0.658697542830813	0.318419309110224	0.154	0.214	1
rsu1	0.66744077989179	-0.331205908475373	0.192	0.214	1
lsm14ab	0.670320716457363	0.276840205358824	0.308	0.262	1
gria4a	0.690365635811328	0.34097054277854	0.462	0.548	1
emid1	0.694037282070536	-0.372252632782047	0.192	0.214	1
her4.2	0.741356661438582	-0.552744664082246	0.346	0.333	1
nkain2	0.747675819946514	-0.273356877201655	0.269	0.31	1
nid1b	0.762827068013159	-0.478047296804644	0.346	0.333	1
stt3b	0.766327557995001	0.283412859282311	0.5	0.476	1
sept9a	0.768911156361879	-0.318106383934954	0.577	0.5	1
lmx1ba	0.779837491068738	-0.409660321824394	0.462	0.357	1
smad2	0.785174729831514	-0.251538766995965	0.615	0.548	1
slc4a10a	0.7915577929239	-0.5668565637625	0.538	0.476	1
zc2hc1c	0.792367137244947	-0.250019340798764	0.308	0.31	1
trmt61a	0.813651855852556	0.363254957176298	0.231	0.214	1
si:dkey-237h12.3	0.836055587849746	-0.353925984975457	0.154	0.167	1
rspo2	0.868753038861346	-0.574016355335366	0.231	0.214	1
unc5da	0.879019407293897	0.511305458995847	0.154	0.19	1
metrnla	0.882481980379289	-0.324063839231354	0.462	0.405	1
rit1	0.884724231965771	0.285885344961831	0.231	0.238	1
stard13b	0.88933030628875	-0.52111601869653	0.231	0.214	1
ahcyl2b	0.921191581791722	-0.273356877201655	0.462	0.405	1
epha3	0.923568044988049	-0.262318605749207	0.231	0.214	1
dchs1a	0.955031300398488	-0.267480310864986	0.115	0.119	1
syt1a	0.955459721448054	-0.506902159476829	0.308	0.262	1
col5a3a	0.988585249956521	-0.480958892224548	0.423	0.381	1
qki2	0.994435980776596	-0.264178947774735	0.462	0.429	1
