	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
tdg.1	3.33117257649384e-07	-0.785308816030347	0.196	0.695	0.00653742618136915
spag9a	3.6082496030677e-07	-1.00724112094099	0.261	0.729	0.00708118984602036
hnrnpub	4.00956955715622e-07	-0.847963363698184	0.478	0.898	0.00786878025591909
nck2b	4.23445337198627e-07	-0.935249443018504	0.478	0.915	0.00831011474252305
dlg5a	4.69835826279406e-07	-0.868946862701052	0.391	0.831	0.00922052809073333
CU459056.1	5.07381091176624e-07	0.861581433834012	0.652	0.203	0.00995735391434125
hnrnpa1a	5.32540341224585e-07	-0.871873341535044	0.413	0.831	0.0104511041965325
srsf4	5.35387608713544e-07	-0.651187242148998	0.348	0.864	0.0105069818210033
soga1	5.4490702399468e-07	-1.02996119744107	0.239	0.712	0.0106938003458956
tle3b	5.50118311137482e-07	-1.20121935318206	0.217	0.661	0.0107960718560731
arhgap33	5.55798460858092e-07	-0.746960544105496	0.196	0.678	0.0109075447943401
ncam1a	6.08067256228159e-07	-0.995711635488161	0.913	0.983	0.0119333199034776
fnbp1l	6.19444328103069e-07	-0.824365047791103	0.239	0.712	0.0121565949390227
nkd1	6.26804169572958e-07	-1.03684758302631	0.457	0.814	0.0123010318278693
ccdc6b	6.28874880985975e-07	-0.770201923640138	0.043	0.492	0.0123416695393498
rnf24	6.33697516361367e-07	0.878859425265847	0.739	0.237	0.0124363137585918
dbn1	6.54224436341481e-07	-0.96772922296228	0.261	0.712	0.0128391545632016
odc1	7.05210892117424e-07	-0.801383578888418	0.065	0.542	0.0138397637578044
baz1a.1	7.13852566282463e-07	-0.769503112756585	0.217	0.695	0.0140093566132933
actb1	7.30702092307682e-07	0.82474466565364	0.761	0.356	0.0143400285615383
chd1	7.41863973132457e-07	-0.918699897898152	0.457	0.797	0.0145590804727245
rad54l2	7.61606146575912e-07	-0.709960551124823	0.087	0.559	0.0149465206265523
gmps	8.2624210294599e-07	-0.869187894368289	0.37	0.797	0.016215001270315
sdc4	8.5518991819922e-07	0.792591252655151	0.87	0.441	0.0167831021446597
hsp70.3	8.73407843964952e-07	0.560714954474479	0.391	0.017	0.0171406289378122
si:dkey-217l24.1	9.85121570145925e-07	-0.810843908137484	0.152	0.627	0.0193330108141138
tle2a	1.0404224391169e-06	-0.819624793679694	0.565	0.915	0.0204182903676691
nop56	1.05667862245654e-06	-0.701154013828541	0.826	0.949	0.0207373179657096
fam189a1	1.06295041347451e-06	-1.42989529943792	0.435	0.78	0.0208604018644372
hsp70l	1.0663044777217e-06	0.584962500721156	0.348	0	0.0209262253752884
sugt1	1.06732425911316e-06	0.746104216414076	0.717	0.271	0.0209462385850957
tsc22d1	1.192451486104e-06	-0.844010772072683	0.587	0.898	0.0234018604147911
fer1l4	1.26795430260774e-06	0.657162446237823	0.413	0.034	0.024883603188677
pik3r2	1.40959566762838e-06	-0.780470259093965	0.261	0.729	0.0276633149772069
si:ch1073-303k11.2	1.50851650709186e-06	0.536868212520111	0.413	0.034	0.0296046364516778
hist1h4l.6	1.68103882232063e-06	0.925184566774669	0.696	0.254	0.0329903868880424
slc38a2	1.69394054136759e-06	0.707004396725135	0.543	0.119	0.033243583124339
actn4	1.85124286260368e-06	-0.857948143264527	0.457	0.814	0.0363306411785973
axin2	1.87641932958297e-06	-0.783876860537215	0.391	0.831	0.0368247293430658
far1	1.9487927519925e-06	-0.781096564743432	0.065	0.492	0.0382450577578528
abl2	2.10409770193274e-06	-0.853463542075273	0.261	0.712	0.0412929174004301
tcf3a	2.28757858508792e-06	-0.743017094313908	0.457	0.831	0.0448937297323504
nos1apa.1	2.29180345882687e-06	-0.86331132803162	0.717	0.881	0.0449766428794774
mta2	2.42447493836999e-06	-0.754376956478455	0.174	0.61	0.0475803206655111
pax2b	2.61059793507453e-06	-1.9914161537793	0.239	0.61	0.0512329844758377
rims1b	3.0902021891807e-06	0.681009188192191	0.413	0.034	0.0606452179626712
edc4	3.19600566933935e-06	-0.760658150969267	0.109	0.542	0.0627216112607847
coro1ca	3.24865300683078e-06	1.01593651250777	0.935	0.644	0.063754815259054
msx1b	3.35102789548534e-06	-1.01748225815938	0.217	0.627	0.0657639224488997
nrp2b	3.45732601517771e-06	-0.838858284307081	0.109	0.525	0.0678500230478625
dnmt3bb.2	3.68592311253591e-06	-0.764301322200454	0.196	0.627	0.0723362410835172
sfswap	3.72898825384124e-06	-0.906380049923505	0.587	0.898	0.0731813944816343
ndst1b	3.78714328167869e-06	-0.723811915043516	0.565	0.881	0.0743226869029442
lig1	3.89431745936381e-06	-1.0223480133312	0.413	0.78	0.0764259801400148
mylk2	4.03354589658263e-06	0.818512711942126	0.609	0.203	0.079158338220434
kank1a	4.32806703627737e-06	-0.762909431073782	0.109	0.525	0.0849383155869434
clasp1a	4.40412705517978e-06	-0.765464004633475	0.261	0.661	0.0864309934579032
fkbp4	4.64637461079873e-06	0.676563283160999	0.478	0.085	0.0911851017369251
atxn2l	4.77091701809851e-06	-0.583203408838884	0.065	0.492	0.0936292464801833
bcam	4.96370328255388e-06	-0.906060975490957	0.13	0.559	0.09741267692012
ecpas	5.18969362581153e-06	-0.627243969798095	0.152	0.576	0.101847737406551
st6gal2a	5.44651887844033e-06	-0.935366265160427	0.13	0.542	0.106887932989391
kpnb3	5.50792560081258e-06	-0.993590525013642	0.261	0.678	0.108093039915947
top1l	6.12872838752794e-06	-0.784509760324022	0.587	0.847	0.120276294605236
atp10a	6.32897789416159e-06	-0.726086289957849	0.37	0.763	0.124206191172921
fmnl3	6.34328735957283e-06	-0.967569411824937	0.261	0.661	0.124487014431617
hsh2d	6.37702012772612e-06	0.54252723440076	0.304	0	0.125149020006625
ube2e2	6.41960727034707e-06	-0.713675249130486	0.196	0.61	0.125984792680561
spsb4a	6.79199077560755e-06	-1.18840670199767	0.13	0.525	0.133292818971298
ncoa2	7.52391394331852e-06	-0.73343104548471	0.87	0.983	0.147656811137626
ppp1r1b	7.84186503952862e-06	0.676271269185528	0.37	0.034	0.153896601400749
ctdsp2	7.87296776525545e-06	0.607008606748414	0.457	0.085	0.154506992393138
smc1al	8.15906347990104e-06	-0.716207033999409	0.565	0.864	0.160121620793058
zgc:153901	8.19726712471102e-06	0.531548289309594	0.413	0.051	0.160871367322454
mast3a	8.30482338077007e-06	-0.706210366946891	0.152	0.576	0.162982158847613
ppp1r9ala	8.39765857718987e-06	-0.626705047475471	0.065	0.475	0.164804049577351
eps15l1a	8.57348239567057e-06	-0.651807222837908	0.304	0.729	0.168254592015035
s1pr2	8.71555536732373e-06	-1.17767231437371	0.37	0.712	0.171042774083728
fmr1	8.7327836982519e-06	-0.729923912753917	0.174	0.593	0.171380880078193
ndst3	9.18323229586161e-06	-0.640918906695172	0.087	0.508	0.180220933806284
tenm4	9.24073966604957e-06	-0.781984153655333	0.978	0.983	0.181349515946223
dnajb1a	9.81590648827195e-06	0.787924392108703	0.63	0.237	0.192637164832337
zmym4	9.90389178362691e-06	-0.666009887658002	0.217	0.627	0.194363876253678
ahctf1	1.00029664740542e-05	-0.675965853794372	0.261	0.678	0.196308217053314
plp1a	1.04195601768858e-05	0.934393423992265	0.761	0.373	0.204483868471383
ankrd11	1.06437945915063e-05	-0.609724285091577	0.87	0.983	0.208884468858312
rimkla	1.0983513084785e-05	-0.593613191916815	0.239	0.695	0.215551444288905
sema4ab	1.11056463912312e-05	-0.786997166183116	0.283	0.661	0.217948310427912
ube2e3	1.11113585859625e-05	-0.704344286836805	0.522	0.847	0.218060412249514
tbl1x	1.11156317777264e-05	-0.626705047475471	0.109	0.508	0.21814427363788
med12	1.11739921917583e-05	-0.810843908137484	0.37	0.695	0.219289596763257
SEMA4F	1.22698091728299e-05	-0.993435321415957	0.196	0.576	0.240795005016787
jade3	1.26962681553251e-05	-0.71130823458657	0.304	0.678	0.249164262548256
greb1l	1.28341135747706e-05	-1.01137689551019	0.804	0.949	0.251869478904873
dynll1	1.32032178074679e-05	0.716237676503172	0.739	0.322	0.259113149471557
irf9	1.3392071180992e-05	0.45219049769631	0.326	0.017	0.262819396926969
atp8a1	1.35056603072739e-05	-0.705049244114887	0.326	0.746	0.26504858353025
tiparp	1.45157711393679e-05	-0.671945802315796	0	0.339	0.284872008610095
scap	1.49610118420319e-05	-0.531689836940413	0.022	0.39	0.293609857399876
ewsr1b	1.49797487484294e-05	-0.640918906695172	0.565	0.881	0.293977569187927
top2b	1.54456340753486e-05	-0.544703591435868	0.935	0.966	0.303120568728716
tnpo2	1.56181575474959e-05	-0.598483640374775	0.37	0.78	0.306506341869607
ralgps2	1.56853823948601e-05	-0.735041084059721	0.543	0.847	0.307825629499129
eif5b	1.63753640105776e-05	-0.728381747945511	0.435	0.78	0.321366518707585
si:dkey-108k21.10	1.64589265524904e-05	0.644989965391209	0.587	0.203	0.323006433592624
prim2	1.64753665448608e-05	-0.947973725101004	0.457	0.763	0.323329068442894
rrm2.1	1.65792151693925e-05	-0.899451920294025	0.63	0.881	0.325367097699328
eif4g1a	1.89838818534449e-05	-0.669207951126595	0.652	0.915	0.372558681373857
wnk1a	1.96193485080686e-05	-0.773813177192517	0.217	0.593	0.385029714470847
maptb	1.97120150662239e-05	0.750271850629305	0.348	0.034	0.386848295674644
dock6	2.04976275058717e-05	-0.640918906695172	0.283	0.712	0.402265939802732
dtx4b	2.05958347989313e-05	0.698931096189453	0.413	0.068	0.404193257929027
lcorl	2.09480400785622e-05	-0.738766230093316	0.174	0.576	0.411105286541783
ndrg3b	2.1556791178179e-05	-0.680447270881809	0.109	0.508	0.423052026871764
myo1b	2.15849321056435e-05	-0.841451894067881	0.174	0.559	0.423604292573254
nck2a	2.24778163024401e-05	-0.790944350699779	0.413	0.763	0.441127144935387
uhrf1	2.30854083448408e-05	-0.776270759590058	0.217	0.61	0.453051138767501
zgc:109889	2.35699680479544e-05	-0.705049244114887	0.152	0.542	0.462560622941106
si:dkeyp-120h9.1	2.38277290384431e-05	-0.655274199672242	0.087	0.458	0.467619182379445
fmnl2b	2.48189026556376e-05	-0.710340307652651	0.37	0.746	0.487070964616888
nup85	2.53829383591759e-05	-0.492396381985084	0	0.322	0.498140165298826
usp10	2.56544010351919e-05	-0.724983171483646	0.391	0.78	0.503467620315641
ctdp1	2.60619355351319e-05	-0.852227828902603	0.935	0.966	0.511465484876964
ptbp3	2.83996829420674e-05	-0.714919488138948	0.196	0.593	0.557343777738073
slc44a1b	3.00280079856147e-05	-0.518062158909638	0.043	0.407	0.589299656717689
htr3a	3.15527439067392e-05	0.45219049769631	0.304	0.017	0.619222599169758
metap1	3.1589544442951e-05	-0.640918906695172	0.261	0.712	0.619944809692912
gpc6a	3.17068502159554e-05	-0.736496566677403	0.413	0.746	0.622246935488124
march8	3.22602258911151e-05	-0.804894641806298	0.152	0.525	0.633106933113133
RALGDS	3.24615895236644e-05	0.554631902422635	0.37	0.051	0.637058694401914
FRMD4A	3.25934609264491e-05	-0.545761673654831	0.022	0.356	0.639646670681564
acin1a	3.29583157808252e-05	-0.798920740761665	0.674	0.915	0.646806947198695
atn1	3.3171569914189e-05	-0.478647477796294	0.022	0.356	0.65099205956596
usp54a	3.31965207892051e-05	-0.640918906695172	0.261	0.627	0.651481720488151
rybpa	3.3716175140136e-05	-0.54780950230369	0.043	0.39	0.66167993712517
srpk1b	3.39631688926822e-05	-0.688224621473528	0.239	0.627	0.666527189518889
fosl2	3.44690645973906e-05	1.09179721446968	0.435	0.102	0.67645539272379
tubgcp3	3.4547800601615e-05	-0.708663513331006	0.087	0.458	0.678000586806695
tjp1b	3.45652791936039e-05	-0.743729712278947	0.609	0.831	0.678343604174476
arglu1a	3.4974271192192e-05	-0.85773029576832	0.457	0.763	0.686370072146768
htr3b	3.5183409716864e-05	0.52083216330144	0.261	0	0.690474415693456
st8sia2	3.5281052372586e-05	-0.903953312528965	0.348	0.678	0.692390652812
ccdc12	3.55328998752435e-05	-0.515388024611313	0.043	0.39	0.697333160051654
map2k6	3.56192582642954e-05	-0.631003437830089	0.413	0.78	0.699027943436797
CABZ01029822.1	3.57262688746538e-05	0.798366138830349	0.261	0	0.701128026665081
hells	3.61043838143499e-05	-0.89549173378077	0.217	0.559	0.708548532356616
cachd1	3.77088742575599e-05	-0.783719507094196	0.891	0.983	0.740036657304612
mych	3.77673228791492e-05	0.67274157220859	0.5	0.136	0.741183711503302
cnp	3.78375791978884e-05	-0.465347342111717	0.043	0.39	0.742562491758561
jak1	3.87809521357569e-05	0.778306389547106	0.696	0.39	0.761076185664228
znf318	3.96805299298615e-05	-0.627743517947438	0.196	0.559	0.778730399873533
u2surp	4.14526020379969e-05	-0.611772561035655	0.457	0.78	0.813507314995689
lin28b	4.2149687158423e-05	-0.844932798716765	0.304	0.763	0.827187610484051
hspg2	4.2402877345459e-05	-0.843548073210189	0.283	0.644	0.832156467904632
zmynd11	4.49918695662374e-05	-0.640918906695172	0.348	0.678	0.88296544023741
ryk	4.52638378939963e-05	-0.716207033999409	0.587	0.78	0.888302818669677
castor2	4.56840599980184e-05	0.592571223524607	0.565	0.186	0.896549677461112
fam171a2a	4.58268809069095e-05	-0.640918906695172	0.13	0.508	0.899352537798098
itpk1b	4.63261755160936e-05	-0.587479647733711	0.109	0.508	0.909151194503337
elavl1a	4.77279419277369e-05	-0.626121904767091	0.674	0.881	0.936660860331836
hist1h2a3.3	4.78709363799051e-05	0.469264011055251	0.37	0.051	0.939467126455637
ttll4	4.98807991732584e-05	-0.640918906695172	0.087	0.441	0.978910683775197
tpra	4.99928458529068e-05	-0.67239713816834	0.37	0.729	0.981109599863295
tlk1a	5.00245477242277e-05	-0.626979715737298	0.109	0.475	0.981731749087968
dnajb2	5.05479424390556e-05	0.676563283160999	0.413	0.085	0.992003370366465
kif1b	5.12964618135158e-05	0.717874481944053	0.674	0.305	1
gar1	5.18364805229324e-05	-0.577353777917705	0.217	0.593	1
CR848788.2	5.23450288332048e-05	0.447890360262684	0.391	0.068	1
col4a5	5.2383686809432e-05	-0.676542816425893	0.413	0.797	1
vasnb	5.30876464523694e-05	-0.626419337000057	0.043	0.39	1
nup107	5.41729107043366e-05	-0.507652375831707	0.087	0.458	1
pde7a	5.4242968349785e-05	-0.704112733182366	0.326	0.712	1
rerea	5.53914633446697e-05	-0.63463264384774	0.783	0.915	1
chordc1a	5.78652202237872e-05	0.467605550082997	0.413	0.085	1
agrn	5.81925366179573e-05	-0.644107184326219	0.891	0.983	1
ccnl1b	5.83821211233681e-05	-0.60825271777485	0.348	0.695	1
wdr62	5.85990953267944e-05	-0.712472167720205	0.217	0.593	1
trabd2a	5.93167667674189e-05	-0.512594809719632	0.022	0.339	1
si:dkey-19a16.7	6.21403623716778e-05	-0.595115217082047	0.043	0.373	1
si:ch211-1e14.1	6.37141241973479e-05	-0.531689836940413	0.043	0.373	1
rbbp4	6.50345265483656e-05	-0.606153488534495	0.261	0.661	1
stt3b	6.55707372547416e-05	-0.664765648649539	0.543	0.864	1
pcca	6.57302480265489e-05	1.19226200273034	0.63	0.339	1
st3gal3b	6.58067067666466e-05	-0.640918906695172	0.565	0.864	1
si:ch73-138n13.1	6.59995501284267e-05	-0.640918906695172	0.174	0.542	1
si:dkey-244a7.1	6.60498510328757e-05	0.80654007027605	0.587	0.237	1
igsf9a	6.77234489630516e-05	0.908419684295263	0.587	0.271	1
dot1l	6.8151222335158e-05	-0.565630779390935	0.196	0.593	1
fam171a1	7.00729367591174e-05	-0.597850184803286	0.109	0.458	1
sox11a	7.24816233378586e-05	0.755598504612874	0.761	0.39	1
hspa8b	7.29759693848842e-05	0.539653338946649	0.283	0.017	1
arhgap21b	7.41850372912322e-05	-0.7462719068414	0.826	0.949	1
nup35	7.48822058066487e-05	-0.436560408188985	0.152	0.525	1
mgat5	7.48864111785887e-05	-0.48285406046292	0.065	0.441	1
syt14a	7.60102868007543e-05	0.427252595946408	0.326	0.034	1
eif4g3b	7.7332085943545e-05	-0.594376320758141	0.283	0.661	1
elmsan1b	7.86410597519037e-05	1	0.761	0.593	1
hist1h2a3.2	8.10677567912596e-05	0.359081093304828	0.239	0	1
pan3	8.1178206282888e-05	-0.562916394693899	0.196	0.576	1
zgc:174888	8.18792174579762e-05	0.430634354329862	0.239	0	1
srsf11	8.19857566451392e-05	-0.619857291167342	0.37	0.712	1
igf2b	8.2064500843755e-05	0.476438043942987	0.239	0	1
arid1ab	8.35417585015411e-05	-0.674238979895198	0.674	0.915	1
ipo13	8.38785678339823e-05	-0.619857291167342	0.435	0.729	1
ccne2	8.4742407329943e-05	-1.06976220549905	0.217	0.559	1
ssrp1a	8.47473723977385e-05	-0.712303539931937	0.326	0.661	1
sp5a	8.61389623050872e-05	-0.611772561035655	0.065	0.407	1
shc1	8.66686268880547e-05	-0.626419337000057	0.087	0.424	1
rnf145a	9.09590279626258e-05	-0.559998911311604	0.13	0.508	1
jun	9.20685827714489e-05	0.676821391228757	0.457	0.119	1
plekhg5b	9.26984768063563e-05	-0.628846074394596	0.196	0.576	1
dcbld1	9.32539007436281e-05	-0.72221900879702	0.391	0.678	1
raph1b	9.46516874740547e-05	-0.813386102699937	0.304	0.627	1
meis3	9.68680770997777e-05	-0.640918906695172	0.087	0.424	1
cabin1	9.96775427077849e-05	-0.736076139735512	0.283	0.661	1
cwc22	0.000103125354245578	-0.640918906695172	0.5	0.763	1
baz1b	0.000103610826517895	-0.687612142143213	0.457	0.78	1
mtss1la	0.000108616062050855	-0.614446695333981	0.174	0.525	1
zgc:162344	0.000108697272950918	-0.580797914257601	0.065	0.39	1
ap2b1	0.000113167270905871	-0.518062158909638	0.065	0.39	1
hdac1	0.000118805939946094	-0.640918906695172	0.217	0.559	1
pax3b	0.000118981541852807	-0.751101824445595	0.261	0.61	1
fbn2b	0.000119316220447584	-0.571209934883767	0.13	0.475	1
carf	0.000119519853778856	-0.597850184803286	0.087	0.424	1
ppp1r10	0.000121118698416578	0.600089192808624	0.891	0.593	1
zgc:153409	0.000122503898455661	0.684481380098996	0.652	0.356	1
ptprfb	0.000124215107846796	-0.543621705340257	0.957	1	1
fam168a	0.000124279186938855	-0.595115217082047	0.565	0.881	1
efna3b	0.000129018661821893	-0.896419639843558	0.413	0.712	1
prrc2c	0.000129376618887455	-0.652891548361247	0.261	0.61	1
ddx3xb	0.000129526363513459	-0.575030971038714	0.217	0.559	1
carm1	0.000133431736047994	-0.568769120939336	0.413	0.797	1
sox4a	0.000133599827661882	-0.693386326589307	0.152	0.492	1
g3bp1	0.000135133099273728	-0.604999332440229	0.261	0.61	1
chd7	0.000138495903115854	-0.607235780438883	0.826	0.949	1
cd99l2	0.000140076231850204	-0.556854641906697	0.13	0.475	1
kpna4	0.000140677494231281	-0.626979715737298	0.13	0.458	1
nap1l1	0.000143234370878529	-0.748447370999617	0.5	0.746	1
nkain4	0.000148517153390066	-0.703203184949514	0.283	0.644	1
trim33	0.000149687894992127	-0.578634628440829	0.348	0.695	1
stau2	0.000150289624624158	-0.70442184900133	0.587	0.814	1
nipblb	0.000150936375694571	-0.678886756894192	0.5	0.78	1
trappc10	0.000151506784736314	-0.504597435482391	0.261	0.627	1
akirin1	0.000153863672204178	-0.585423794103468	0.087	0.424	1
adarb1b	0.000156377998766861	-0.748722196229686	0.739	0.898	1
fbxo11a	0.000156820003511747	-0.528444177436759	0.217	0.593	1
hmga1a	0.000159334921215511	-0.570840470959031	0.783	0.915	1
gsk3ba	0.000164691925764965	-0.670262868277316	0.348	0.695	1
gsk3ab	0.000165272266547743	-0.589203870151016	0.391	0.729	1
spred2a	0.000165871157864376	-0.59452600121072	0.457	0.78	1
gatad2ab	0.000167355838737469	-0.607752042759972	0.522	0.814	1
mast2	0.000167967860184643	-0.696772141428689	0.435	0.712	1
her15.1	0.000168623543671791	-0.866986986175018	0.152	0.492	1
znf618	0.000170690312553254	-0.629603593467337	0.348	0.644	1
kcnh6a	0.000175020270258432	0.406386808083185	0.261	0.017	1
usp4	0.000175195981570186	-0.536221528028478	0.087	0.407	1
il6st	0.000175570893101918	0.783966378540019	0.543	0.22	1
CR762436.1	0.000176301480310357	0.513409239696122	0.326	0.051	1
usp36	0.00017739525085291	-0.616671360448494	0.261	0.593	1
greb1	0.000177499372412008	-0.701460448630222	0.696	0.831	1
ptbp2b	0.00017791258905025	-0.483817945610443	0.304	0.644	1
